0.002063,0.025505
0.003566,0.024409
0.005822,0.023083
0.007516,0.022195
0.008073,0.020911
0.007872,0.019223
0.006731,0.018193
0.005591,0.017375
0.004634,0.015706
0.003873,0.014879
0.003289,0.012565
0.002148,0.011536
0.002135,0.009843
0.002313,0.008357
0.002493,0.007083
0.002482,0.005602
0.001903,0.003924
0.001130,0.001615
0.000927,-0.000284
0.001097,-0.002828
0.001648,-0.004958
0.001443,-0.007069
0.001617,-0.009190
0.002356,-0.011324
0.002717,-0.013661
0.003080,-0.015575
0.003441,-0.017911
0.003801,-0.020248
0.003032,-0.022134
0.001891,-0.023163
0.000748,-0.024404
0.003789,-0.021941
0.004343,-0.023648
0.004519,-0.025345
-0.019390,-0.014592
-0.015410,-0.012786
-0.012944,-0.011367
-0.017305,-0.013586
-0.011798,-0.009702
-0.009523,-0.008489
-0.007244,-0.006853
-0.005535,-0.005626
-0.004945,-0.002466
-0.003794,-0.000167
-0.001910,-0.000849
-0.000773,-0.000242
