-0.000830,0.025359
-0.000728,0.023839
-0.000935,0.022174
-0.000990,0.020506
-0.001810,0.018704
-0.001403,0.017176
-0.001159,0.015349
-0.001381,0.013229
-0.001578,0.011868
-0.001657,0.009441
-0.002016,0.007780
-0.002228,0.005964
-0.002450,0.003844
-0.002495,0.002479
-0.002697,0.000966
-0.002600,-0.000706
-0.002802,-0.002219
-0.003288,-0.003118
-0.003495,-0.004783
-0.003540,-0.006148
-0.003427,-0.007365
-0.003330,-0.009037
-0.002923,-0.010564
-0.002654,-0.011633
-0.002400,-0.013157
-0.002150,-0.014833
-0.002053,-0.016505
-0.001636,-0.017729
-0.001666,-0.018639
-0.001559,-0.020007
-0.001142,-0.021232
-0.001030,-0.022449
-0.001070,-0.023662
-0.001414,-0.024868
-0.004784,-0.011582
-0.004823,-0.012796
-0.004721,-0.014316
-0.004619,-0.015836
-0.004512,-0.017205
-0.004262,-0.018881
-0.004155,-0.020249
-0.003900,-0.021773
-0.003631,-0.022842
-0.003813,-0.023748
-0.003858,-0.025113
0.018118,0.018229
0.018063,0.016561
0.018170,0.015193
0.018287,0.014127
0.018238,0.012611
0.017594,0.011563
0.017387,0.009899
0.017348,0.008685
0.017465,0.007620
0.017856,0.005637
0.018283,0.004717
0.018076,0.003052
0.018026,0.001535
0.018124,-0.000137
0.004489,0.025081
0.005028,0.022943
0.005586,0.021412
0.006130,0.019426
0.006217,0.017450
0.006006,0.015634
0.006412,0.014106
0.006986,0.013030
0.007554,0.011802
0.008138,0.011030
0.008707,0.009802
0.009285,0.008877
0.009996,0.007343
0.010413,0.006118
0.010829,0.004894
0.010941,0.003677
0.011059,0.002612
0.010862,0.001250
0.011116,-0.000273
0.011518,-0.001953
0.012086,-0.003180
0.012660,-0.004257
0.013071,-0.005633
0.013944,-0.006868
0.014974,-0.007955
0.015695,-0.009186
0.016274,-0.010111
0.015600,-0.012068
0.014471,-0.014014
0.013214,-0.015198
