0.000410,0.025503
-0.000175,0.024144
-0.000558,0.022784
-0.000533,0.021189
-0.000305,0.019593
-0.000277,0.017771
-0.000457,0.016407
-0.000428,0.014585
0.000013,0.012303
0.000848,0.010698
0.001079,0.008873
0.001101,0.007507
0.001126,0.005913
0.001553,0.004541
0.001784,0.002716
0.002214,0.001117
0.002449,-0.000935
0.002478,-0.002757
0.002496,-0.003896
0.002525,-0.005718
0.002145,-0.007306
0.001979,-0.009581
0.001393,-0.010939
0.001206,-0.011847
0.000830,-0.013664
0.000656,-0.015483
0.000273,-0.016844
0.000504,-0.018668
0.000725,-0.019810
0.000750,-0.021404
0.001177,-0.022775
0.001206,-0.024597
0.001834,-0.025972
0.008102,0.025400
0.008135,0.023350
0.007752,0.021989
0.007784,0.019940
0.008428,0.017654
0.009266,0.015822
0.009696,0.014222
0.010325,0.012848
0.010362,0.010570
0.009982,0.008982
0.010217,0.006929
0.011041,0.006008
0.011862,0.005314
0.012892,0.004161
0.014121,0.003234
0.014750,0.001860
0.015173,0.000716
0.015596,-0.000428
0.015816,-0.001570
0.010344,0.024459
0.010380,0.022182
0.010611,0.020357
0.010441,0.018310
0.004260,0.025223
0.004480,0.024082
0.005312,0.022705
0.005944,0.021103
0.006971,0.020178
