0.002055,0.024866
0.002055,0.025025
0.001903,0.022807
0.002207,0.021065
0.002512,0.019323
0.002360,0.017264
0.002055,0.015363
0.002055,0.013621
0.001599,0.011562
0.002055,0.009503
0.002360,0.007127
0.002816,0.005543
0.002969,0.003168
0.003121,0.001267
0.003273,-0.000950
0.003121,-0.003326
0.003425,-0.005860
0.004034,-0.007919
0.003882,-0.010295
0.004187,-0.012512
0.004339,-0.014571
0.004948,-0.016314
0.004796,-0.018531
0.004796,-0.020748
0.005100,-0.022332
0.004643,-0.023916
0.004339,-0.024866
-0.003578,0.015047
-0.003882,0.013304
-0.004034,0.011879
-0.003882,0.009978
-0.003730,0.008553
-0.003273,0.007127
-0.003882,0.005227
-0.004187,0.003168
-0.004187,0.001425
-0.004796,-0.000475
-0.004034,-0.002534
-0.003578,-0.004276
-0.003273,-0.005702
-0.002816,-0.007602
-0.002512,-0.009186
-0.002512,-0.010929
-0.002664,-0.012829
-0.002360,-0.014571
-0.002360,-0.016472
-0.001751,-0.018056
-0.001751,-0.019798
-0.001599,-0.021699
-0.001294,-0.022966
-0.001446,-0.024391
-0.001599,-0.025658
