-0.000234,0.025032
0.000056,0.024090
0.000195,0.022987
0.000179,0.021092
0.000459,0.019045
0.001035,0.016687
0.001754,0.013700
0.002936,0.012459
0.003964,0.010583
0.004545,0.008857
0.005121,0.006500
0.006141,0.003834
0.005676,0.001773
0.005059,-0.000607
0.003707,-0.001737
0.001614,-0.002250
-0.000323,0.014925
-0.001818,0.014423
-0.002426,0.013149
-0.002740,0.011406
-0.003198,0.010135
-0.003512,0.008392
-0.003227,0.006818
-0.002801,0.004458
-0.002069,0.002892
-0.000739,0.001496
-0.000151,0.000560
0.000584,-0.000690
0.001026,-0.001313
0.001008,-0.003366
0.000844,-0.005106
0.000381,-0.006852
0.000516,-0.008428
0.000048,-0.010805
-0.000119,-0.012861
-0.000282,-0.014443
-0.000295,-0.015864
-0.000456,-0.017288
-0.000621,-0.019028
-0.000632,-0.020291
-0.000356,-0.022813
-0.000220,-0.024389
0.004086,0.024480
0.003916,0.022109
0.004642,0.019912
0.005661,0.017089
0.006375,0.013470
0.003138,0.018463
0.006025,0.024516
0.005997,0.021358
0.006573,0.019000
0.007302,0.017119
0.008657,0.018565
0.008980,0.021413
0.009895,0.023799
0.004745,0.014703
0.007703,0.011916
0.008282,0.009874
0.008417,0.008298
0.007662,0.007178
0.006759,0.006214
0.005857,0.005408
