-0.002852,0.025282
-0.003872,0.023127
-0.003539,0.020237
-0.002064,0.016374
0.000553,0.011538
0.002663,0.008391
0.004514,0.006208
0.002916,0.001893
0.001003,-0.000014
0.000021,-0.003132
-0.001182,-0.006248
-0.002541,-0.011046
-0.003256,-0.015370
-0.001954,-0.020434
-0.001161,-0.023809
-0.004653,0.020488
-0.006979,0.017864
-0.008789,0.013310
-0.009311,0.009706
-0.010735,0.006592
-0.010152,0.002978
-0.008531,0.001039
-0.005843,0.000051
-0.004213,-0.002129
-0.002996,-0.005028
-0.008484,-0.000165
-0.009283,-0.002322
-0.009843,-0.004963
-0.011652,-0.009517
-0.010633,-0.007361
-0.022952,0.014165
-0.021340,0.012466
-0.019057,0.010520
-0.015687,0.009045
-0.013451,0.008302
-0.012097,0.007568
