x_m,y_m
0.0013055081107410675,-0.02524294925071307
0.0012883141015065046,-0.02504827542077878
0.0012518400265358971,-0.024854285795676
0.0012124757401478425,-0.02466039873747537
0.001168564195141185,-0.02446667305094015
0.001114417543224044,-0.024273310584618745
0.00104988519695762,-0.024080316682510223
0.0009764769227619414,-0.02388763776650478
0.0008942020785641446,-0.023695273504511262
0.0007934757414932275,-0.02350356404321943
0.0006710228658690701,-0.023312625606407143
0.0005484695934243379,-0.023121690732445254
0.00042855867093392105,-0.022930662087609854
0.00031303899248909044,-0.02273947760770453
0.0002037147424754105,-0.02254807326640848
0.0001008635913185245,-0.022356439209842104
6.604283038484909e-06,-0.0221645002486925
-7.739247006880964e-05,-0.021972197093253886
-0.00015189932532036422,-0.021779557163343014
-0.0002063579007841092,-0.021586205766465076
-0.00023377237387979207,-0.02139189463709674
-0.00023352385856956963,-0.021196601812407432
-0.00021077234964413246,-0.021000510408648657
-0.0001673158971458611,-0.020803684234447572
-0.00010837170226116622,-0.020606308436178045
-4.322559819363724e-05,-0.020408712546530944
2.67489058835207e-05,-0.020210945308162313
9.974234145811742e-05,-0.020013070934914327
0.00017406851985258642,-0.01981514926571367
0.00024739403912725543,-0.019617263107585117
0.00031024525429592336,-0.019419748658224264
0.00036040938932479653,-0.01922268444392216
0.0003982590543876143,-0.01902605724160764
0.00042353654726499576,-0.01882987619653499
0.0004370687133702731,-0.018634111965877546
0.00044494260740104324,-0.018438548534177143
0.00045606431654105726,-0.018242869845048672
0.00046883523590930226,-0.018047132629272954
0.0004836850274203728,-0.017851321639144813
0.0005054539749059256,-0.017655265104213443
0.0005346195655749989,-0.017458946079564844
0.0005761236032474478,-0.017262189192039194
0.0006210752719847106,-0.0170653099560805
0.0006652090188663133,-0.016868459746272088
0.0007090912347095625,-0.016671618462717044
0.0007476678332999003,-0.01647496546321705
0.0007801713659668817,-0.01627852798274608
0.0008055623755660794,-0.016082342909228158
0.0008283806578662217,-0.01588624913583713
0.0008554284039190012,-0.015690005268583676
0.0008802701775188063,-0.01549383968617795
0.0009024284914565984,-0.015297769333533943
0.0009175482002040916,-0.015101948764668902
0.0009285963270948634,-0.014906272686803857
0.0009357300873043103,-0.014710735520736743
0.0009389494808324323,-0.01451533726646756
0.0009401079752436789,-0.014320012148729775
0.0009412059226344895,-0.014124689179665363
0.000942243323004864,-0.013929368359274327
0.0009390598555135479,-0.013734197327697479
0.0009286679070224453,-0.013539282108398212
0.0009130664099520828,-0.013344551763899514
0.0008968210034057808,-0.01314984427025519
0.0008778542351317419,-0.012955233351429016
0.0008619428631900714,-0.012760514003671045
0.0008558345512466028,-0.012565446768042457
0.0008556983695717619,-0.012370167595357216
0.0008647349368156565,-0.012174562903080173
0.0008825234247939453,-0.011978647625427882
0.0009065200146868658,-0.01178251203663233
0.0009379322351431227,-0.01158611328430147
0.000978084483212879,-0.01138940436865465
0.0010224000589523878,-0.011192547706161647
0.0010663133232583282,-0.010995705320768647
0.0011087847331084652,-0.010798914103447296
0.0011498142885027988,-0.010602174054197593
0.0011849783395385433,-0.01040564215809821
0.0012164089220295998,-0.010209242754141309
0.0012441060359759683,-0.010012975842326887
0.001263987528994316,-0.00981698628877843
0.0012785972199044048,-0.009621183819263943
0.0012848167875669665,-0.009425679095770733
0.001280776857390506,-0.009230538458068845
0.0012710541293187696,-0.009035599489688503
0.001256414719216496,-0.008840835002953936
0.0012385325854192464,-0.008646185592964943
0.0012164695670385424,-0.008451684552876296
0.0011920445260401066,-0.008257267335493928
0.0011669563563396124,-0.00806287365101171
0.0011407508364056956,-0.00786851961869866
0.0011145858049183843,-0.007674164149544513
0.0010879182103409565,-0.0074798265151892265
0.0010638663738126797,-0.0072853960536454964
0.0010356502557967414,-0.007091113372796739
0.0010060233802550494,-0.006896880756461683
0.0009742196313228654,-0.006702725392316103
0.0009401805568205454,-0.00650864935469233
0.0009048443176365675,-0.00631461935043559
0.0008676366245538803,-0.0061206557597386895
0.0008285574775724838,-0.0059267585826016265
0.0007880015361974175,-0.005732913813473596
0.0007459688004286816,-0.0055391214523546
0.0007029429496220659,-0.005345364334585729
0.0006589239837775703,-0.0051516424601669815
0.0006188102954824968,-0.004957781996502521
0.0005798483607749375,-0.0047638806597736175
0.0005431663726702118,-0.004569898413025912
0.0005095423575044028,-0.004375807645908615
0.00047897631527751036,-0.004181608358421728
0.0004513289076253605,-0.003987305495360733
0.00042660013454795325,-0.0037928990567256344
0.0004045821457577561,-0.0035983964186412252
0.00038527494125476875,-0.0034037975811075046
0.0003683762605184206,-0.0032091132706495475
0.00035388610354871147,-0.003014343487267355
0.0003399208938070343,-0.0028195550747251463
0.0003264806312933893,-0.002624748033022923
0.0003117331756708074,-0.002429987380573365
0.00029495895278284953,-0.0022352986533949286
0.0002751514258265799,-0.0020407175711450606
0.0002525087466145122,-0.0018462371018753564
0.00022596235907518592,-0.0016518951661633097
0.00019577967552245805,-0.0014576822741659077
0.00016651637584533165,-0.0012634367553663827
0.00013853409274531,-0.0010691457762586137
0.00011183282622239304,-0.0008748093368426027
8.712730185467527e-05,-0.0006804020731646979
6.441751964215662e-05,-0.00048592398522489925
3.963264455524154e-05,-0.00029151953752004146
1.2772676593930038e-05,-9.718873005012446e-05
-1.4087291367381476e-05,9.714207741979253e-05
-4.0947259328692986e-05,0.0002914728848897095
-6.573213441560805e-05,0.0004858773325945673
-8.844191662812663e-05,0.0006803554205343643
-0.00011292833853360248,0.0008747704596506559
-0.00013919140013203557,0.0010691224499434443
