order,x_m,y_m
0,-0.00019133062324281337,-0.025398669327964255
1,-0.00019415991410683646,-0.02516204895041813
2,-0.00020250985357892723,-0.02498360749292614
3,-0.0002144218526926632,-0.024805294389442137
4,-0.0002311858272078327,-0.024614491838168325
5,-0.000252242031056183,-0.02441516544682613
6,-0.0002746811616707595,-0.02420880498456737
7,-0.00029667046816471095,-0.02400110132356346
8,-0.0003193207874124778,-0.023788153884891784
9,-0.0003413412665059389,-0.02364306801136117
10,-0.0003589656781944866,-0.02349155109950591
11,-0.00037310820028005223,-0.023242078739357845
12,-0.0003827297544929785,-0.02298261804165421
13,-0.0003869905126250158,-0.022803073011983713
14,-0.00038000220952301797,-0.02261863889152194
15,-0.00036108803054528535,-0.022429665146201053
16,-0.0003321434607077376,-0.022236221439613738
17,-0.00029962721012844596,-0.022039801162337638
18,-0.00026906073689902645,-0.02184970642348312
19,-0.00024040285967996504,-0.021661171295308177
20,-0.0002062084994348827,-0.021471984569806157
21,-0.00017439123369378013,-0.021278320236580276
22,-0.00015049592425720961,-0.021077428195893057
23,-0.0001269768759236594,-0.020860267491075505
24,-0.00010557337832530899,-0.020753767141228414
25,-8.891858121824591e-05,-0.020647232843436857
26,-7.73371970125369e-05,-0.02043616237355901
27,-7.049804460608914e-05,-0.02021367676258773
28,-6.668151731670604e-05,-0.020012544481308663
29,-6.444707282015712e-05,-0.0197831731620531
30,-6.0171087973138476e-05,-0.019551590171158807
31,-5.626123129826441e-05,-0.019434776392014488
32,-5.189705337472542e-05,-0.01931796586076347
33,-5.222926166649221e-05,-0.019083108725013672
34,-5.016817020838114e-05,-0.01884959873862667
35,-4.012867404573195e-05,-0.018614841374588558
36,-2.9791677366203065e-05,-0.01837328614227744
37,-2.0809370112967235e-05,-0.018252795063250195
38,-1.2360912176120366e-05,-0.018132300167792124
39,-3.543548582318544e-06,-0.017885343475210355
40,3.3488701522756537e-06,-0.01763612455571469
41,6.548912610571398e-06,-0.017384612297276204
42,4.752638742269951e-06,-0.01725768878762383
43,1.137812537929532e-06,-0.017130752277338165
44,9.146393389718351e-11,-0.016874616671938555
45,4.323972628615262e-07,-0.016616165735208632
46,-6.354881287606293e-08,-0.016485761444599328
47,-5.72468516841839e-07,-0.016355357061242963
48,-6.966957349172879e-08,-0.01609219049948718
49,4.44298851332699e-07,-0.01582663390745338
50,-6.528870687943605e-08,-0.015692644240998654
51,-5.111192279874744e-07,-0.015558655030336063
52,8.328634514828323e-08,-0.015288253566813704
53,6.113844272757253e-07,-0.01501539587024586
54,1.662761826840246e-07,-0.014877722923073388
55,-2.1260881841625144e-07,-0.014740050449323697
56,3.9813880084821697e-07,-0.01446221472319325
57,-6.133647599915978e-08,-0.014322029756921435
58,-5.277831035009664e-07,-0.014181844740812192
59,9.41081711301366e-08,-0.013898939637437935
60,-2.9872924706109204e-07,-0.013756197399579
61,-6.97983883591773e-07,-0.013613455115844069
62,-6.474561533551914e-08,-0.013325388140231905
63,5.742435550731867e-07,-0.013034705016496874
64,1.7714000916060495e-07,-0.01288803835736304
65,-2.264978428609158e-07,-0.01274137165151616
66,5.085280259716299e-07,-0.012445385341486278
67,1.8932297978408454e-07,-0.01229604321863088
68,-2.2167962804862587e-07,-0.012146700439524675
69,5.267574853919594e-07,-0.011845313578328829
70,2.8165087417491784e-07,-0.011693247138050184
71,-5.6202396086868506e-08,-0.011541180034735744
72,-3.9101992976436436e-07,-0.011387731941829514
73,-6.505605957513882e-07,-0.011234284387069443
74,2.0057356904616513e-07,-0.010924611966524394
75,-5.1271853744600896e-08,-0.01076836470434759
76,-3.1554808552888333e-07,-0.01061211735330428
77,5.511158299698425e-07,-0.010296794665516992
78,2.946752483980402e-07,-0.010137696523737756
79,3.190585637503899e-08,-0.009978598336714542
80,-2.2686365076087727e-07,-0.009818055307673997
81,-4.984057319658775e-07,-0.009657512187323709
82,3.920857122736865e-07,-0.00933352021000961
83,1.2859470986579772e-07,-0.009170047921022826
84,-5.470153878842377e-08,-0.009006576205339635
85,-2.331005678005978e-07,-0.008841619929663305
86,-5.121082612556516e-07,-0.008676662934746547
87,4.0286581125727917e-07,-0.00834376331975053
88,1.321305480459262e-07,-0.00817579662342255
89,-5.6205135797423484e-08,-0.008007830516160223
90,-2.395089588307939e-07,-0.007838339033318377
91,-4.295550575626621e-07,-0.007668847502276736
92,6.080848060947792e-07,-0.00732679604553376
93,3.2990611279481374e-07,-0.007154211375372224
94,1.3639244260700444e-07,-0.0069816273104717505
95,-5.19510238608391e-08,-0.00680747593224656
96,-2.472221340402014e-07,-0.006633324504496397
97,-4.3727608607630745e-07,-0.0064575915294962675
98,-6.343205968525887e-07,-0.006281858504521392
99,5.35576957460731e-07,-0.005927211739182784
100,4.4315613255456645e-07,-0.005748273072013604
101,3.445353706457489e-07,-0.005569334360521748
102,2.5127520424622965e-07,-0.005388770619685103
103,1.517587946595986e-07,-0.005208206834123253
104,5.7651664094145864e-08,-0.00502600326112973
105,-4.27685272043428e-08,-0.004843799643004821
106,-4.022026141074625e-08,-0.004659942042421093
107,-4.315682938515597e-08,-0.004476084402626883
108,-1.454092823941861e-07,-0.004290556306548474
109,-2.5414836359516413e-07,-0.004105028164097865
110,-3.5732944637916047e-07,-0.003917815150900746
