order,x_m,y_m
0,0.0025124035208215953,-0.025184170801904493
1,0.002489803598109102,-0.02505530771400308
2,0.00243748767890126,-0.02498465161737735
3,0.002358341153714781,-0.024956187081936854
4,0.002234353152609156,-0.02492534895085928
5,0.0020843008717034203,-0.0248671930155757
6,0.0019267570768056205,-0.024789827421326092
7,0.0017626685992743075,-0.024671870380950832
8,0.0015972543575075505,-0.024580726835127617
9,0.00143289257750598,-0.024531408117603258
10,0.001270601138753468,-0.02450725998253584
11,0.0011124248980135547,-0.024510375655185747
12,0.0009594756231791253,-0.02451250416021904
13,0.0008157622630608269,-0.02451426940322616
14,0.0006925578887304168,-0.024496051153396953
15,0.0005920297556198783,-0.024476941013854076
16,0.0004925940032808506,-0.024391620616818214
17,0.0004229259509116272,-0.024255674559336065
18,0.000373008743877849,-0.02404046888485131
19,0.0003021252357089672,-0.02386116548096553
20,0.0002301348141276384,-0.02364909838628015
21,0.00018658709250827304,-0.023446889928481544
22,0.00015580273510011188,-0.02329932790186519
23,0.0001340235129477621,-0.023059769330279208
24,0.0001262194157165251,-0.02285306381936621
25,0.00014306211286234068,-0.022722236376182016
26,0.0001797137352658055,-0.02264222318194983
27,0.00021655736748491599,-0.02247361693714803
28,0.00023967443241060602,-0.0222134677649444
29,0.0002754787079622159,-0.022014056866094936
30,0.000302803263222008,-0.021810921359908985
31,0.00032872314530546563,-0.021629787398538974
32,0.000365379278807737,-0.021448911842101164
33,0.0003967363334644668,-0.02125903120478338
34,0.00041798628184919076,-0.02104319105711155
35,0.0004483661122938323,-0.020833054079273324
36,0.00047972342257458875,-0.020629080080320182
37,0.0005203322809404784,-0.02045158757284971
38,0.0005527764162504546,-0.02011241485446294
39,0.0005792838096492591,-0.019794557311271718
40,0.0005924308227222075,-0.019562729337946682
41,0.0006029392064958385,-0.019445503710103725
42,0.0006113360872169832,-0.01932836113076226
43,0.0006315765447584917,-0.019124787213752995
44,0.0006497397601989677,-0.01889877733712103
45,0.0006758784471274943,-0.018658425103297613
46,0.0007050049602282841,-0.01844768181594215
47,0.0007432487055533774,-0.018223940041911416
48,0.0007744889686884831,-0.017978899665162577
49,0.0008031639861814288,-0.01775614473220935
50,0.00081882477304205,-0.01753637059601475
51,0.0008211820058063541,-0.017316498890738618
52,0.0008155137605284248,-0.017095951292237285
53,0.0008125130394561356,-0.016865867469012325
54,0.0008106625779993216,-0.016622194743064873
55,0.0008075284368716823,-0.016502152910192934
56,0.000796265251773652,-0.016382430804502798
57,0.0007713088460073685,-0.016138995807759394
58,0.000732803515377417,-0.0158894263740417
59,0.0006750735357486678,-0.015637047504541292
60,0.0006002905528358795,-0.015382107353205075
61,0.0005237183670700005,-0.015116896875235833
62,0.0004573150498619128,-0.01498236533517814
63,0.00039593303978576795,-0.014847636299771164
64,0.0003437907496339632,-0.01457713198701686
65,0.0003003028666584623,-0.014327971295778936
66,0.00026380081740717473,-0.014069384637621397
67,0.00023367985113807358,-0.013806316766508757
68,0.00021233835324590249,-0.013664712927409346
69,0.00018159353587091304,-0.013523478934610283
70,0.00013643993580424304,-0.013251682069501182
71,9.005905606264576e-05,-0.012962406329001227
72,4.865495913511627e-05,-0.012670153675836448
73,2.216194128889563e-05,-0.012522885464375506
74,1.2568605105718942e-05,-0.012374952563732028
75,8.866058099612353e-07,-0.012099668323643207
76,-8.015300593101324e-06,-0.011820820566666744
77,-1.0876704676492013e-05,-0.011679621010071708
78,-1.5000820890768865e-05,-0.011538471117790525
79,-2.6699084618526226e-05,-0.011232093892088357
80,-4.827529737325503e-05,-0.010945897916357528
81,-7.08697865544638e-05,-0.01079985993568924
82,-8.3715208318087e-05,-0.010653438509948935
83,-9.290484621908808e-05,-0.010355381402591204
84,-9.067033039047904e-05,-0.010196313218876377
85,-8.328864785066365e-05,-0.010037042589571048
86,-8.121463272241808e-05,-0.009745009569793682
87,-9.109258056143923e-05,-0.009431750717180328
88,-0.00010438886117970774,-0.009269479725360708
89,-0.00012702759540707172,-0.00910757618589766
90,-0.00016169009480327906,-0.008780394762819436
91,-0.00018616826144234757,-0.008615593305092577
92,-0.00020685460253399722,-0.00845064270932432
93,-0.00021966919005233541,-0.008117145929247482
94,-0.00021810984462196142,-0.00796272254444627
95,-0.00021606074683838707,-0.007808279896969115
96,-0.00022032801511705986,-0.007468771504535134
97,-0.00021757874488406714,-0.007303994146936624
98,-0.00021388443807953157,-0.007139179619668374
99,-0.00022975977268096298,-0.0067973043716844815
100,-0.00023970126775520312,-0.006623389367759536
101,-0.0002472117891876243,-0.006449378750087831
102,-0.00024399893787851676,-0.006096588181166906
103,-0.0002298589496117384,-0.00591920574914139
104,-0.0002132529456362462,-0.005741726325113412
105,-0.00020063008165262854,-0.005416117671944562
106,-0.00018087257302525146,-0.005237891972948896
107,-0.00015239932411824776,-0.005059323471147991
108,-0.00013053671128313628,-0.004730786028407677
109,-0.00010347720610626088,-0.0045644866691936774
110,-7.761340966654903e-05,-0.004398234338952107
111,-5.3160972799993215e-05,-0.004226546128415932
112,-1.5774845128698986e-05,-0.004054349216914868
113,1.7933630816669685e-05,-0.0037013883640888913
114,6.145375591688677e-05,-0.0035106282167691894
115,9.307002351719701e-05,-0.0033203362655651624
116,0.00011889271497412659,-0.0031285472513399868
117,0.0001398793612452591,-0.0029369484458409557
118,0.0001479573009119189,-0.002551636383737807
119,0.00015824470539803616,-0.0023569896454306346
120,0.00015962302582690806,-0.0021626933144220815
121,0.00016144921758543774,-0.0019666013672635136
122,0.00015679507678328572,-0.0017707643010570447
123,0.0001378456171616584,-0.0013761105270502034
124,0.00012694264210317703,-0.0011768910582803773
125,0.00010912991518728941,-0.000977943360151272
126,8.493395772360418e-05,-0.000777937217850816
127,6.125016016444271e-05,-0.0005779109315526705
128,3.8615064432604606e-05,-0.0003906412080126566
129,1.5798431501383578e-05,-0.00020337862459604664
130,-1.2717191071946873e-05,0.00010149981428607066
131,-3.7536630282301774e-05,0.00033968362440416576
132,-6.217453229327373e-05,0.0005778745746456632
133,-8.585832985243516e-05,0.0007779008609438086
134,-0.00011005428731612041,0.0009779070032442647
135,-0.0001277129522105362,0.0011768607608578713
136,-0.00013830780322607393,0.0013760923485966999
137,-0.00015694913880475754,0.0017707582415725435
138,-0.00016144921758543795,0.0019666013672635196
139,-0.00015962302582690804,0.0021626933144220815
140,-0.0001582447053980359,0.0023569896454306285
141,-0.0001479573009119189,0.002551636383737807
142,-0.0001398793612452592,0.0029369484458409557
143,-0.00011889271497412691,0.003128547251339993
144,-9.307002351719716e-05,0.0033203362655651624
145,-6.145375591688696e-05,0.0035106282167691894
146,-1.7933630816669875e-05,0.0037013883640888913
147,1.5774845128698823e-05,0.004054349216914868
148,5.316097279999321e-05,0.004226546128415928
149,7.761340966654892e-05,0.004398234338952107
150,0.00010347720610626083,0.004564486669193675
151,0.00013053671128313612,0.004730786028407677
152,0.00015239932411824754,0.005059323471147991
153,0.0001808725730252513,0.005237891972948892
154,0.00020063008165262833,0.005416117671944562
155,0.0002132529456362461,0.005741726325113412
156,0.00022985894961173836,0.00591920574914139
157,0.0002439989378785168,0.006096588181166906
158,0.00024721178918762443,0.006449378750087831
159,0.00023970126775520347,0.006623389367759533
160,0.00022975977268096308,0.0067973043716844815
161,0.00021388443807953146,0.007139179619668374
162,0.00021757874488406714,0.007303994146936624
163,0.00022032801511705986,0.007468771504535134
164,0.0002160607468383873,0.007808279896969115
165,0.0002181098446219617,0.007962722544446266
166,0.00021966919005233552,0.008117145929247482
167,0.00020685460253399733,0.00845064270932432
168,0.00018616826144234768,0.008615593305092577
169,0.00016169009480327916,0.008780394762819436
170,0.00012702759540707172,0.00910757618589766
171,0.00010438886117970779,0.009269479725360708
172,9.109258056143912e-05,0.009431750717180328
173,8.121463272241802e-05,0.009745009569793682
174,8.32886478506636e-05,0.010037042589571048
175,9.067033039047893e-05,0.010196313218876377
176,9.290484621908808e-05,0.010355381402591204
177,8.3715208318087e-05,0.010653438509948935
178,7.086978655446396e-05,0.010799859935689238
179,4.8275297373254975e-05,0.010945897916357528
180,2.6699084618526117e-05,0.011232093892088357
181,1.5000820890768811e-05,0.011538471117790525
182,1.0876704676491877e-05,0.01167962101007171
183,8.015300593101161e-06,0.011820820566666744
184,-8.866058099613438e-07,0.012099668323643207
185,-1.2568605105718996e-05,0.012374952563732028
186,-2.2161941288895793e-05,0.01252288546437551
187,-4.8654959135116326e-05,0.012670153675836448
188,-9.005905606264576e-05,0.012962406329001227
189,-0.00013643993580424304,0.013251682069501182
190,-0.0001815935358709131,0.013523478934610283
191,-0.00021233835324590257,0.013664712927409346
192,-0.00023367985113807363,0.013806316766508757
193,-0.0002638008174071747,0.014069384637621397
194,-0.0003003028666584622,0.014327971295778936
195,-0.0003437907496339632,0.01457713198701686
196,-0.00039593303978576795,0.014847636299771164
197,-0.0004573150498619128,0.01498236533517814
198,-0.0005237183670700005,0.015116896875235833
199,-0.0006002905528358795,0.015382107353205075
200,-0.0006750735357486678,0.015637047504541292
201,-0.000732803515377417,0.0158894263740417
202,-0.0007713088460073684,0.016138995807759394
203,-0.000796265251773652,0.016382430804502798
204,-0.0008075284368716823,0.016502152910192934
205,-0.0008106625779993216,0.016622194743064873
206,-0.0008125130394561356,0.016865867469012325
207,-0.0008155137605284247,0.017095951292237285
208,-0.000821182005806354,0.017316498890738618
209,-0.00081882477304205,0.01753637059601475
210,-0.0008031639861814288,0.01775614473220935
211,-0.0007744889686884831,0.017978899665162577
212,-0.0007432487055533774,0.018223940041911416
213,-0.0007050049602282841,0.01844768181594215
214,-0.0006758784471274943,0.018658425103297613
215,-0.0006497397601989676,0.01889877733712103
216,-0.0006315765447584917,0.019124787213752995
217,-0.0006113360872169832,0.01932836113076226
218,-0.0006029392064958384,0.019445503710103722
219,-0.0005924308227222075,0.019562729337946682
220,-0.000579283809649259,0.019794557311271718
221,-0.0005527764162504545,0.02011241485446294
222,-0.0005203322809404784,0.02045158757284971
223,-0.00047972342257458864,0.020629080080320182
224,-0.0004483661122938323,0.020833054079273324
225,-0.0004179862818491908,0.02104319105711155
226,-0.0003967363334644668,0.02125903120478338
227,-0.000365379278807737,0.021448911842101164
228,-0.00032872314530546574,0.021629787398538974
229,-0.0003028032632220079,0.021810921359908985
230,-0.00027547870796221566,0.022014056866094936
231,-0.0002396744324106058,0.0222134677649444
232,-0.00021655736748491599,0.02247361693714803
233,-0.0001797137352658055,0.02264222318194983
234,-0.00014306211286234068,0.022722236376182016
235,-0.0001262194157165251,0.02285306381936621
236,-0.000134023512947762,0.023059769330279208
237,-0.00015580273510011166,0.02329932790186519
238,-0.00018658709250827304,0.023446889928481544
239,-0.0002301348141276384,0.02364909838628015
240,-0.0003021252357089672,0.02386116548096553
241,-0.000373008743877849,0.02404046888485131
242,-0.0004229259509116272,0.024255674559336065
243,-0.0004925940032808506,0.024391620616818214
244,-0.0005920297556198783,0.024476941013854076
245,-0.0006925578887304167,0.02449605115339695
246,-0.0008157622630608269,0.02451426940322616
247,-0.0009594756231791253,0.02451250416021904
248,-0.0011124248980135547,0.024510375655185747
249,-0.001270601138753468,0.02450725998253584
