order,x_m,y_m
0,0.0007863454048630791,-0.025384265505812558
1,0.0007813133503323106,-0.025148634919648274
2,0.0007737638982442504,-0.02494269249423184
3,0.0007462957248354728,-0.024751729666257504
4,0.000693340842361568,-0.024555997064476826
5,0.0006337749920869929,-0.02438470921882175
6,0.0005545663420716716,-0.024183299854456004
7,0.00047812326484495467,-0.023985033189463687
8,0.000389414989204112,-0.023792585864095064
9,0.00029927975844331554,-0.023619569996629352
10,0.0002110172647352813,-0.02344251666026333
11,0.00015616041363411524,-0.023286168846231334
12,0.00012872156135648068,-0.023171145907426027
13,9.147360180224497e-05,-0.02303031084930846
14,7.332798493394496e-05,-0.022854513951618593
15,6.80772213695032e-05,-0.022753735864558047
16,6.062936293689064e-05,-0.022634081007475285
17,5.149384997554392e-05,-0.02258843423472507
18,2.3689736007832937e-05,-0.022466181586674013
19,-8.639728383041751e-06,-0.02238676839170997
20,-1.907779571243097e-05,-0.02231357990568736
21,-2.9689468700906598e-05,-0.02225633603553165
22,-4.178847807490558e-05,-0.022230414963546438
23,-2.7564366137236787e-05,-0.02220453563117111
24,-2.1508392742271374e-05,-0.022087922555136905
25,-4.9990626022487945e-05,-0.022019174113210447
26,-5.359217279923332e-05,-0.021938732302281574
27,-8.196645697037928e-05,-0.021922475960045536
28,-0.0001354065569800365,-0.02181068659808961
29,-0.00018245330457069094,-0.021797381672264263
30,-0.00021780885282733154,-0.021666862437157968
31,-0.00024106628798454958,-0.021598584549931705
32,-0.0002573295185124599,-0.02145379280052408
33,-0.00030960228191104396,-0.021298585974064893
34,-0.00035178238092417466,-0.021142738585697842
35,-0.0003830731556044156,-0.0209502219296374
36,-0.00042556667415935383,-0.02073382521168415
37,-0.0004736483039931362,-0.02051226142952646
38,-0.0005002077161015551,-0.020308373597479664
39,-0.000531771487841269,-0.020110471974372393
40,-0.0005455970391894541,-0.01989277722035569
41,-0.0005497392667056669,-0.019664031727952832
42,-0.0005502255204644527,-0.019438253880762743
43,-0.0005419853379539724,-0.01921971007238301
44,-0.0005360571528419801,-0.018998851867207157
45,-0.0005224167965867219,-0.018775803484885504
46,-0.0004941123307513578,-0.018551071908379426
47,-0.00045851451629651025,-0.018308830350113037
48,-0.0004187649002292662,-0.018068906409917127
49,-0.0003808087802908886,-0.017834666406296076
50,-0.0003478682982959897,-0.017587820462739535
51,-0.00032218325749701777,-0.017336041564827865
52,-0.0003089622632296274,-0.0170953356817432
53,-0.0003095865523765393,-0.01696980368208706
54,-0.0003104877821440427,-0.016844271243296308
55,-0.0003091127801395484,-0.016587683869560513
56,-0.0003204958580881721,-0.01632740512253068
57,-0.0003261451844209491,-0.016064140169327126
58,-0.00032535418134385733,-0.01580964945664491
59,-0.0003235267628241417,-0.015557567391589543
60,-0.0003207642148607614,-0.015424549008378086
61,-0.00031687774535776436,-0.015291532407327873
62,-0.00032233373813320013,-0.015032929323398597
63,-0.000335915116413375,-0.014760369958801462
64,-0.0003436261001650126,-0.014498422699609603
65,-0.0003462275058050773,-0.014235149382151547
66,-0.00034281006929240404,-0.014099966510547108
67,-0.0003423038663274982,-0.013964779022706203
68,-0.0003453869828769644,-0.013695020705781278
69,-0.00034233488856986734,-0.013420960078236106
70,-0.0003426621587050209,-0.013139226282377374
71,-0.00034510523770540577,-0.012993392170969119
72,-0.00034966125893094274,-0.012847554709145729
73,-0.00035569131390151735,-0.01255917917364297
74,-0.00036342153467940004,-0.01227087594641199
75,-0.0003680619962909985,-0.012120927491409859
76,-0.0003642223797793806,-0.011970992482957183
77,-0.00036346300752419916,-0.011675603945752637
78,-0.0003667273257627288,-0.011377579894325862
79,-0.00037429168457067636,-0.01122452112508319
80,-0.00037493374523640073,-0.011071473332275289
81,-0.0003675173963999137,-0.010764148615635684
82,-0.0003666060895583743,-0.010609136207510084
83,-0.000367783741664356,-0.010454120486998748
84,-0.0003764595638411371,-0.010143643045701164
85,-0.00038408870873802843,-0.009830426121523348
86,-0.000390265299697009,-0.009671739726998056
87,-0.0003947443075822283,-0.009513056024268099
88,-0.00039136405636252023,-0.009200127654303968
89,-0.00039204162443590217,-0.009039679444227807
90,-0.00039653521999977556,-0.008879225183216549
91,-0.00038977648162404234,-0.008558429518880176
92,-0.0003770546103707046,-0.008396543427307902
93,-0.00036511937428132074,-0.008234656088397048
94,-0.0003615785941667618,-0.007901701051032257
95,-0.0003537337243279836,-0.007733661544345887
96,-0.0003454978269710769,-0.007565622657697544
97,-0.0003329874109081637,-0.0072324096346635044
98,-0.00032929640284869703,-0.00706036599642152
99,-0.0003310582705257708,-0.006888313711754087
100,-0.00034225377172718394,-0.006549690253016258
101,-0.00036096427300361594,-0.006375986366894292
102,-0.0003810794695130305,-0.006202280253398514
103,-0.0003958346224628688,-0.0058474550250064
104,-0.00041393782230900975,-0.005670805639860137
105,-0.0004288563552557444,-0.005494161304523594
106,-0.0004453859752642626,-0.005142898892799197
107,-0.0004562007015004507,-0.004965827482526586
108,-0.0004647701960796412,-0.004788759632435619
109,-0.0004710908256544099,-0.004609403968809869
110,-0.00047677784765946606,-0.004430049309872447
