order,x_m,y_m
0,0.0009310522422226564,-0.02532072316964976
1,0.0009205307783923549,-0.025122288019879924
2,0.0008975479997729746,-0.024922014869108715
3,0.0008752796120555711,-0.024771358778797638
4,0.0008516012461318662,-0.02461379090287502
5,0.0008206689511123528,-0.02446070103291429
6,0.0007914971997620034,-0.024272381627897854
7,0.00077026955647089,-0.024084551734164926
8,0.0007320661807520753,-0.02396219747104667
9,0.0006971256387097559,-0.023775405487299044
10,0.0006756034412970618,-0.023580877852887143
11,0.0006544452719762005,-0.02342038136275154
12,0.0006214884575229597,-0.023290923547379307
13,0.0005884710808866079,-0.023047163407062348
14,0.0005564459398383636,-0.022807843303389624
15,0.0005238905843305318,-0.022624926239669618
16,0.0004935608974582935,-0.022447586210074425
17,0.00046568570134680265,-0.022289921521904867
18,0.0004281365670180981,-0.0220965182929672
19,0.0003746911879317689,-0.021906319504914853
20,0.000324344175319027,-0.021722148261618196
21,0.00029142436477367717,-0.021539178976079803
22,0.000257161411660282,-0.021353809341801824
23,0.00021528156602206315,-0.0211664753100193
24,0.00015668403546551635,-0.020976737755441018
25,9.233652972349654e-05,-0.020785914605866564
26,3.7058557510832825e-05,-0.020567211426752708
27,-6.398681232097563e-06,-0.020373420810866048
28,-3.966525867038511e-05,-0.020266834263800035
29,-7.338907121899304e-05,-0.020160254474545367
30,-0.00010497138509140951,-0.019959756906945073
31,-0.0001329978361116916,-0.019757249944190133
32,-0.00015712333184253967,-0.019534114040250343
33,-0.00017819587313950918,-0.019308850107772543
34,-0.00020276035424885753,-0.019073761560579664
35,-0.00021914097519948976,-0.01886004426076614
36,-0.00022955759521790814,-0.018753346653105244
37,-0.00023009390656274166,-0.018646503017152573
38,-0.0002240059780331449,-0.018409321024447024
39,-0.0002235604458729907,-0.01817390640094335
40,-0.00023569782911609576,-0.017936593792645606
41,-0.0002505340547597753,-0.01769722324660136
42,-0.0002568096190936444,-0.017573688117732297
43,-0.00025352231122415593,-0.017450011652196694
44,-0.00024291657285593327,-0.017196619736136776
45,-0.00022734357111514223,-0.01694111534024862
46,-0.0002153780796299183,-0.016703868607262973
47,-0.00020106591913517812,-0.01657460929149443
48,-0.00018599710877174075,-0.01644533879264533
49,-0.00017143936768113595,-0.016192261215504142
50,-0.00015561543361932226,-0.015935626542808196
51,-0.00013418534739243824,-0.015802693055994372
52,-0.00011644208617080493,-0.015669814059457665
53,-9.509318319142548e-05,-0.015411122627998763
54,-7.487623219841504e-05,-0.01515018593612375
55,-5.6137165063238625e-05,-0.015018450672581151
56,-4.09604000664665e-05,-0.014886768058901349
57,-3.108509782798766e-05,-0.014615180735823219
58,-1.632946759856526e-05,-0.0143425208435822
59,-2.4801868480251333e-08,-0.014204780012043115
60,1.0379095963735442e-05,-0.014067126392258716
61,1.2761225409945858e-05,-0.01378951655568761
