step,x,y,psi,KI,KII,G,Gc,score,kIIratio,abs_dth,cap_deg,kink_n,ds,mode
0,-8.848260963136814e-05,0.0008025275140936807,1.7914204793889708,,,6.652148762214251e-08,0.9999999889519144,-0.9999999224304268,0.09062655219272642,0.2206241525940742,54.857813800343116,105,0.00040432800000014406,PHYS
1,-0.0001846397916215274,0.0011915533770156016,1.8131137120997893,,,1.0667563363239809e-06,0.9999999991283963,-0.99999893237206,0.1558550318342734,0.021693232710818577,54.857813800343116,105,0.00040073348458849033,PHYS
2,-0.00028105772937784385,0.0015768197019268774,1.8160225809177755,,,1.1526790771113322e-05,0.9999999997731677,-0.9999884729823966,0.20068706210557322,0.002908868817986132,54.857813800343116,105,0.000397148032642517,PHYS
3,-0.00037669121736867353,0.0019586093678895084,1.8162336351941422,,,0.00041109290878151873,0.999999999830235,-0.9995889069214535,0.1368940284014338,0.0002110542763666956,54.857813800343116,105,0.0003935849502472744,PHYS
4,-0.0004690342642590607,0.002337570242895546,1.80981263820465,,,0.00033946982436725844,0.9999999983083998,-0.9996605284840325,0.33842769511096105,0.006420996989492167,54.94675247344203,105,0.0003900494623689948,PHYS
5,-0.0005555989685210704,0.0027142951952369167,1.7966578878330086,,,0.00020888332585389873,0.99999999270471,-0.9997911093788561,0.5844320264603794,0.013154750371641377,54.94675247344203,105,0.0003865425432479292,PHYS
6,-0.0006391081704599813,0.0030881465960269873,1.7905639036881569,,,0.00023618334237032965,0.999999988412334,-0.9997638050699637,0.7174793201394378,0.0060939841448517384,54.94675247344203,105,0.0003830648204692933,PHYS
7,-0.0007257910103350479,0.0034577351494750044,1.8011711382530402,,,0.0002697895467947469,0.9999999950871546,-0.9997302055403599,0.7427507881472128,0.010607234564883328,54.94675247344203,105,0.00037961772030373415,PHYS
8,-0.0008076652825795157,0.0038249199945684415,1.790185705960134,,,0.0002603343243500693,0.9999999985807624,-0.9997396642564124,0.7757528027209502,0.010985432292906161,55.13924932496294,107,0.0003762022154664332,PHYS
9,-0.0008183728972967049,0.004197582831075246,1.5995211378113172,,,0.0003773859545077038,0.9999996378667413,-0.9996222519122335,0.8722865873742838,0.19066456814881683,55.13924932496294,107,0.00037281663418660546,PHYS
10,-0.0007558001965843667,0.0045617567468061344,1.4006369209863578,,,0.0005799315144244298,0.999957898812887,-0.9993779672984625,1.0682005313991785,0.19888421682495938,55.13924932496294,107,0.000369510465038819,PHYS
