step,x,y,psi,KI,KII,G,Gc,score,kIIratio,abs_dth,cap_deg,kink_n,ds,mode
0,-5.4426762670909404e-14,0.0008123280000001442,1.570796326929507,,,0.0003251663830425215,0.9823082774960379,-0.9819831111129954,2.08251235817961,1.3461054493291158e-10,36.94897427500425,83,0.00040432800000014406,PHYS
1,-1.1378060994117311e-13,0.0012130170480004296,1.570796326943026,,,0.0006345003258133211,0.9822994994230541,-0.9816649990972407,2.268549143240648,1.3518963726255606e-11,36.94897427500425,83,0.0004006890480002854,PHYS
2,-1.791844632565573e-13,0.001610099894568854,1.5707963269596075,,,0.0005386789161654749,0.982274909944142,-0.9817362310279766,2.962222265456948,1.6581402917381638e-11,36.94897427500425,83,0.0003970828465684243,PHYS
3,-2.506070983314004e-13,0.0020036089955183024,1.5707963269763985,,,0.001524773740019616,0.9822488872984965,-0.9807241135584769,2.963662111996001,1.6791013024430868e-11,36.94897427500425,83,0.0003935091009494486,PHYS
4,-3.2138692969059506e-13,0.002393576514559345,1.5707963269763985,,,1.280231705034603,0.9822094673819985,0.2980222376526045,1.7261115852359883,0.0,36.9931428090018,83,0.0003899675190410425,ENERGY
5,-3.9152974256758197e-13,0.0027800343259291554,1.5707963269763985,,,2.958428715241467,0.9821663541734496,1.9762623610680174,1.7259544658191188,0.0,37.01237597873797,83,0.0003864578113698107,ENERGY
6,-4.610412701287008e-13,0.0031630140169967742,1.5707963269763985,,,4.486517001114452,0.9821128409985873,3.5044041601158646,1.7050326311891835,0.0,37.036220379132104,83,0.00038297969106761885,ENERGY
7,-5.299271939417941e-13,0.0035425468908449197,1.5707963269763985,,,6.022475061705524,0.9820524760037546,5.040422585701769,1.701801251765069,0.0,37.063074246639076,83,0.0003795328738481454,ENERGY
8,-5.981931444405938e-13,0.003918663968828566,1.5707963269763985,,,7.50118856895715,0.9819855108841792,6.5192030580729705,1.6992610847997942,0.0,37.0928139102974,83,0.0003761170779836461,ENERGY
9,-6.658447013849285e-13,0.004291395993110492,1.5707963269763985,,,8.919892114258866,0.9819073994287024,7.937984714830164,1.6971603208152388,0.0,37.127438597778266,83,0.000372732024281926,ENERGY
10,-7.32887394316788e-13,0.004660773429174012,1.5707963269763985,,,10.59628796812796,0.9818276095798063,9.614460358548154,1.6954503308166697,0.0,37.16272523674439,83,0.00036937743606352014,ENERGY
11,-7.993267030122844e-13,0.005026826468313091,1.5707963269763985,,,11.859061722378044,0.9817308846489287,10.877330837729115,1.6847700413056905,0.0,37.205416705589585,83,0.0003660530391390789,ENERGY
12,-8.651680579295448e-13,0.005389585030100048,1.5707963269763985,,,12.647655272460353,0.9816347475422187,11.666020524918135,1.6554467449584849,0.0,37.24772395121743,83,0.0003627585617869564,ENERGY
13,-9.304168406525731e-13,0.0057490787648310495,1.5707963269763985,,,13.353803525317723,0.9815223490683611,12.372281176249361,1.6545040202489951,0.0,37.29707361838653,83,0.00035949373473100174,ENERGY
