x_m,y_m
-0.0006565140993973702,-0.025295231085687268
-0.0006404097330270076,-0.025100301521110337
-0.0006216459640240311,-0.02490546845511514
-0.0006044190000812834,-0.02471057962490173
-0.0005782211635604607,-0.02451601631007665
-0.000547288523975824,-0.024321624801421426
-0.00051745838612744,-0.024127193287596396
-0.0004934910525290395,-0.02393254903716347
-0.0004789675895998006,-0.023737562108222813
-0.0004708690443766813,-0.02354234204593154
-0.00046046530920335163,-0.023347205629327496
-0.0004537270313837217,-0.02315193620863009
-0.0004668688389108996,-0.022955945422909914
-0.0005049455367764943,-0.02275904985446758
-0.0005681130450301127,-0.022561243845617612
-0.0006517192632445698,-0.02236269620159762
-0.0007493214979039451,-0.02216364070076789
-0.0008524442350260151,-0.02196438488402828
-0.0009469610202828767,-0.02176544134123292
-0.0010260775273550123,-0.021567056610023606
-0.0010908024445382431,-0.021369194089327317
-0.0011456940155916862,-0.02117168837957178
-0.001189350542508806,-0.02097459034250617
-0.0012287688297100046,-0.020777646093406547
-0.0012638490144284687,-0.020580859255874415
-0.0012955315459930701,-0.020384195704943014
-0.001324513446575064,-0.02018763014859747
-0.0013422889215900452,-0.019991471226493845
-0.0013473494977336864,-0.0197957736748096
-0.001347073756126832,-0.019600269755743555
-0.0013477158755544455,-0.019404732531345337
-0.001353568723600464,-0.019209006231432457
-0.0013586258409083924,-0.01901330880525488
-0.0013652267578861286,-0.01881755536105401
-0.0013656418043842262,-0.018622026376181232
-0.0013548092618632735,-0.018426905519199625
-0.0013320055025493232,-0.018232219047529946
-0.0013009551341930832,-0.018037831810758697
-0.0012699571958056852,-0.0178434426715235
-0.0012434545501267865,-0.017648890416945968
-0.0012223395989191044,-0.017454142665504258
-0.0012049447587819046,-0.017259259926814742
-0.001183374590165748,-0.01706452869330595
-0.0011522399084872791,-0.01687014451591199
-0.0011091099118985901,-0.01667619559824969
-0.001059806374215812,-0.016482470692533727
-0.0010047151387110654,-0.01628895579812799
-0.0009380073520915951,-0.01609586241970236
-0.0008601505528464265,-0.015903173592243493
-0.0007718629792243665,-0.015710863253893946
-0.0006815753249127383,-0.015518625490094607
-0.0005887820210906473,-0.01532647864582024
-0.0004934526768892539,-0.015134423823828175
-0.00040486689353998184,-0.014942124306260473
-0.00032841385562618763,-0.014749384542183027
-0.0002689518683923854,-0.014556028244049168
-0.00022130910115677295,-0.014362243075930377
-0.00018256594205839894,-0.014168134978311304
-0.00015855124439001858,-0.013973492446522082
-0.0001523730110466627,-0.013778202704156568
-0.00016039787842444538,-0.01358239759076038
-0.00017527230806676012,-0.013386343935441318
-0.00019874423472643072,-0.013189978312969022
-0.00022847914089847102,-0.01299338543320483
-0.00025920769137749834,-0.012796756498250952
-0.0002918113446369273,-0.012600059523671677
-0.0003197903669487368,-0.01240353035757766
-0.00034267134449939766,-0.01220718617817314
-0.0003634023147647546,-0.01201092001352697
-0.00038198327774480737,-0.011814731863639152
-0.00039786789513396515,-0.01161864155283827
-0.0004147258167296298,-0.01142251592490475
-0.00043255704253180146,-0.011226354979838588
-0.000449364837300821,-0.011030231170797633
-0.0004577598729514745,-0.010834412625545395
-0.0004577421494837619,-0.010638899344081874
-0.00044124436815748034,-0.010443984054885743
-0.00041682620691419186,-0.010249356163099611
-0.0003844876657538966,-0.010055015668723475
-0.0003376668905933517,-0.009861200673955472
-0.00028437919257187747,-0.009667620336729197
-0.0002221551935008289,-0.00947436426043529
-0.00015467533999377267,-0.009281298897082943
-8.193963205070865e-05,-0.009088424246672153
-1.4290773385962341e-05,-0.00889536501580904
4.009325026664752e-05,-0.00870182445964759
8.121243890712071e-05,-0.008507802578187796
0.00010574866217815694,-0.008313178970378107
0.00012052889809780105,-0.00811820135865369
0.00013103576620859993,-0.007923068684311937
0.00012814393011711977,-0.007727449827119688
0.00011986870096268083,-0.007531635629143348
0.00010342011733097611,-0.007335524854369888
8.242234130964528e-05,-0.00713924900846044
7.424634522103322e-05,-0.0069434384112363875
8.171655767897051e-05,-0.006748195549381051
0.00010325672795823631,-0.006553463227358273
0.0001389224464619789,-0.006359243462310922
0.00018484600328071068,-0.006165395911247596
0.00024687934511064805,-0.005972132916801043
0.0003084040911453009,-0.005778851467543504
0.00037201214930975327,-0.005585645612956497
0.0004377900104123883,-0.005392518491429164
0.0005085276358675131,-0.005199571338974531
0.0005808844993398487,-0.005006682941884817
0.00063748962850705,-0.004813222980338637
0.0006823909267804069,-0.004619338335794776
0.0007155883941599191,-0.004425029008253232
0.0007368041970367417,-0.004230284916296141
0.0007460383354108745,-0.004035106059923503
0.0007375759074656001,-0.0038392850692871893
0.0007225526744648619,-0.0036432260145175636
0.0007008251992905863,-0.0034469236908824473
0.0006723069911343903,-0.0032503749599926994
0.0006367320604461011,-0.0030535701702017323
0.0005974409335609975,-0.0028566305352173272
0.000549309442639634,-0.002659370120452902
0.0005004879617153873,-0.002462084668841529
0.00045097649078825716,-0.0022647741803832077
0.0004010029173541402,-0.0020674469241605807
0.00035056724141303635,-0.0018701029001736477
0.00029987174133403534,-0.0016727494482571118
0.000248916417117137,-0.0014753865684109728
0.0002020631797601137,-0.0012781725361140001
0.00015931202926296477,-0.0010811073513661935
0.00012092895517586332,-0.0008842006658141418
8.668994016630949e-05,-0.0006874443508072207
6.171915207374884e-05,-0.0004910243409320133
3.70933315199762e-05,-0.0002946168484837752
1.2812478504991515e-05,-9.822187346250645e-05
-1.146837450999317e-05,9.817310155876228e-05
-3.5749227524977855e-05,0.00029456807658003104
-6.037504807875051e-05,0.0004909755690282691
-8.534583617131116e-05,0.0006873955789034765
-0.00011980886851336465,0.0008841600225610217
-0.00015863997726546557,0.0010810829654143215
-0.00020183916242761388,0.001278164407463376
-0.00024891641711713707,0.0014753865684109728
-0.0002998717413340354,0.0016727494482571118
-0.0003505672414130364,0.0018701029001736477
-0.00040100291735414026,0.0020674469241605807
-0.00045097649078825716,0.0022647741803832077
-0.0005004879617153872,0.002462084668841529
-0.0005493094426396339,0.002659370120452902
-0.0005974409335609975,0.0028566305352173272
-0.0006367320604461011,0.0030535701702017323
-0.0006723069911343902,0.0032503749599926994
-0.0007008251992905863,0.0034469236908824473
-0.0007225526744648619,0.0036432260145175636
-0.0007375759074655999,0.0038392850692871893
-0.0007460383354108745,0.004035106059923503
-0.0007368041970367417,0.004230284916296141
-0.0007155883941599192,0.004425029008253232
-0.0006823909267804071,0.004619338335794776
-0.0006374896285070502,0.004813222980338637
-0.0005808844993398488,0.005006682941884817
-0.0005085276358675131,0.005199571338974531
-0.0004377900104123882,0.005392518491429163
-0.00037201214930975316,0.005585645612956497
-0.0003084040911453009,0.005778851467543504
-0.00024687934511064805,0.005972132916801043
-0.00018484600328071073,0.006165395911247596
-0.00013892244646197883,0.006359243462310922
-0.00010325672795823631,0.006553463227358273
-8.171655767897051e-05,0.006748195549381051
-7.424634522103316e-05,0.0069434384112363875
-8.242234130964528e-05,0.00713924900846044
-0.00010342011733097616,0.007335524854369888
-0.00011986870096268088,0.007531635629143348
-0.00012814393011711977,0.007727449827119688
-0.00013103576620859998,0.007923068684311937
-0.00012052889809780105,0.00811820135865369
-0.00010574866217815694,0.008313178970378107
-8.121243890712071e-05,0.008507802578187796
-4.009325026664757e-05,0.00870182445964759
1.4290773385962341e-05,0.00889536501580904
8.193963205070865e-05,0.009088424246672153
0.00015467533999377262,0.009281298897082943
0.00022215519350082883,0.00947436426043529
0.00028437919257187747,0.009667620336729197
0.0003376668905933517,0.009861200673955472
0.0003844876657538966,0.010055015668723475
0.0004168262069141919,0.010249356163099611
0.0004412443681574804,0.010443984054885743
0.0004577421494837619,0.010638899344081874
0.0004577598729514746,0.010834412625545395
0.000449364837300821,0.011030231170797633
0.00043255704253180146,0.011226354979838588
0.0004147258167296298,0.01142251592490475
0.00039786789513396515,0.01161864155283827
0.00038198327774480737,0.011814731863639152
0.0003634023147647546,0.01201092001352697
0.00034267134449939766,0.01220718617817314
0.0003197903669487367,0.01240353035757766
0.0002918113446369273,0.012600059523671677
0.0002592076913774983,0.012796756498250952
0.00022847914089847102,0.01299338543320483
0.00019874423472643067,0.013189978312969022
0.00017527230806676012,0.013386343935441318
0.00016039787842444544,0.01358239759076038
0.0001523730110466627,0.013778202704156568
0.00015855124439001863,0.013973492446522082
0.00018256594205839894,0.014168134978311304
0.00022130910115677295,0.014362243075930377
0.0002689518683923854,0.014556028244049168
0.0003284138556261877,0.014749384542183027
0.00040486689353998184,0.014942124306260473
0.0004934526768892539,0.015134423823828175
0.0005887820210906473,0.01532647864582024
0.0006815753249127383,0.015518625490094607
0.0007718629792243666,0.015710863253893946
0.0008601505528464265,0.015903173592243493
0.0009380073520915951,0.01609586241970236
0.0010047151387110652,0.01628895579812799
0.001059806374215812,0.016482470692533727
0.0011091099118985901,0.01667619559824969
0.0011522399084872791,0.01687014451591199
0.001183374590165748,0.01706452869330595
0.0012049447587819044,0.017259259926814742
0.0012223395989191044,0.017454142665504258
0.0012434545501267863,0.017648890416945968
0.001269957195805685,0.0178434426715235
0.0013009551341930832,0.018037831810758697
0.0013320055025493232,0.018232219047529946
0.0013548092618632735,0.018426905519199625
0.0013656418043842262,0.018622026376181232
0.0013652267578861286,0.01881755536105401
0.0013586258409083924,0.01901330880525488
0.001353568723600464,0.019209006231432457
0.0013477158755544458,0.019404732531345337
0.0013470737561268324,0.019600269755743555
0.0013473494977336866,0.0197957736748096
0.0013422889215900452,0.019991471226493845
0.001324513446575064,0.02018763014859747
0.00129553154599307,0.020384195704943014
0.0012638490144284687,0.020580859255874415
0.0012287688297100046,0.020777646093406547
0.001189350542508806,0.02097459034250617
0.0011456940155916862,0.02117168837957178
0.0010908024445382431,0.021369194089327317
0.0010260775273550123,0.021567056610023606
0.0009469610202828767,0.02176544134123292
0.0008524442350260151,0.02196438488402828
0.0007493214979039451,0.02216364070076789
0.0006517192632445698,0.02236269620159762
0.0005681130450301127,0.022561243845617612
0.0005049455367764943,0.02275904985446758
0.0004668688389108996,0.022955945422909914
0.0004537270313837217,0.02315193620863009
0.00046046530920335163,0.023347205629327496
0.0004708690443766813,0.02354234204593154
0.00047896758959980063,0.023737562108222813
0.0004934910525290395,0.02393254903716347
0.00051745838612744,0.024127193287596396
0.0005474858771174129,0.0243216176403026
0.0005784185167020497,0.02451600914895782
0.0006046163532228725,0.024710572463782905
0.0006218433171656199,0.02490546129399631
0.0006406070861685964,0.02510029435999151
0.0006567114525389591,0.02529522392456844
