x_m,y_m
-0.0033303443168473893,-0.025112185735660934
-0.0032955978318059314,-0.02491864122992736
-0.003206580797420453,-0.024727332486698308
-0.0030465100206996535,-0.024538950916583212
-0.0028336443868847263,-0.02435274431545866
-0.0026064895998977678,-0.024167126378964728
-0.0023637803986376865,-0.023982149231566028
-0.002104495711402833,-0.023797854937952383
-0.001827479833323242,-0.023614291109243374
-0.0015688565381391322,-0.0234299695685212
-0.0013443930154474833,-0.023244240761069197
-0.0011447155513883752,-0.02305749085209536
-0.0009623854899754085,-0.022870026288988557
-0.000791354160201175,-0.022682096256472432
-0.0006323432986439339,-0.02249367102144867
-0.00048156153155932025,-0.0223049067756522
-0.00034030769081595975,-0.022115750011616704
-0.0002131768070155126,-0.021926011429671353
-0.00010151105032013964,-0.021735635736959164
-1.0284443479874512e-05,-0.02154441802061864
5.639987317478394e-05,-0.021352189245189248
0.00010438041742458996,-0.021159189937794705
0.0001451485793631242,-0.02096589350471902
0.00017839876481295415,-0.020772287356518895
0.00020347745989107854,-0.020578344570639593
0.00022262469133309227,-0.020384157428582673
0.00023885392508292825,-0.020189850074920985
0.00025364570616161273,-0.019995483503086216
0.0002659751177587768,-0.019801015489983108
0.0002782347182869726,-0.019606544600900812
0.0002938503990614924,-0.019412211970938193
0.000315771091682123,-0.01921813908607207
0.00034109995849271747,-0.01902420660641936
0.0003658299360995847,-0.018830249454563366
0.000391374251468966,-0.018636325850660312
0.0004177329046008609,-0.01844243579471019
0.00044386546942006585,-0.018248536424688665
0.00046983185571959174,-0.01805463020867593
0.0004927789426874811,-0.017860599607774575
0.000516668990069897,-0.017666607853643036
0.000537194413383677,-0.017472477488415322
0.0005501685438809718,-0.01727803603554351
0.0005543456283111165,-0.01708323217422023
0.0005540522194164084,-0.016888244143739406
0.000548761579381023,-0.016693050244290124
0.0005313131471375437,-0.016497355485050682
0.0005017456672200841,-0.016301161462164423
0.000466348991165162,-0.01610472729617453
0.00042352653938387776,-0.01590798721341879
0.0003823180959219109,-0.015711313622329814
0.0003480878831237036,-0.015514927510668535
0.0003200149343355346,-0.015318795057394178
0.0003022859183052529,-0.01512308873905468
0.0002975820319658203,-0.014927919011866943
0.00029761262663113917,-0.014732944329233517
0.0003023777023012094,-0.014538164691154395
0.00031668578353187754,-0.014343778192526978
0.00034109359161029883,-0.014149807768379465
0.00036838152067050593,-0.013955955995444757
0.0004013482438613152,-0.013762338169561291
0.0004402058625057031,-0.013568963028583953
0.0004766085906217274,-0.013375486754445769
0.0005159869960387213,-0.013182133068116544
0.0005640679480082007,-0.012989137897179388
0.0006132235832521293,-0.012796186999546969
0.0006672527918378938,-0.012603436876601232
0.0007291471677124869,-0.012411010771862956
0.000787916115716363,-0.012218455910100316
0.0008429641700282532,-0.01202574776014177
0.000886941383692048,-0.011832583529109533
0.0009215267426457908,-0.01163903238552781
0.0009415726142673732,-0.011444882264397398
0.0009438249098428664,-0.011249999108303708
0.0009364001986365985,-0.011054717292362641
0.0009135716113970541,-0.010858800888991086
0.000887240832480459,-0.010662740207204624
0.0008612192997562357,-0.010466692265312081
0.0008325154192773896,-0.010270533819792685
0.0008074268401472686,-0.010074524312422908
0.0007859535623658727,-0.009878663743202747
0.0007637623492150018,-0.009682773597481169
0.0007408038009988992,-0.009486851840158307
0.000717077917717564,-0.00929089847123416
0.0006954676900004099,-0.00909503226014129
0.0006759511055345715,-0.008899252300047086
0.0006585281643200484,-0.00870355859095155
0.0006385228882326594,-0.008507758498420566
0.0006121238394029822,-0.008311695004145312
0.0005794855836375775,-0.00811537447571261
0.0005453170276254498,-0.007918990904101725
0.0005089422883817092,-0.007722516445226814
0.00048308763028354784,-0.0075264753780026955
0.00046332479393986376,-0.007330685273166605
0.0004503323343726997,-0.007135174084883256
0.00044746291330407194,-0.006940079931440727
0.00044688833498887436,-0.006745080317733726
0.00044860859942710715,-0.006550175243762252
0.0004518343020963058,-0.006355332188738261
0.0004565654429964704,-0.006160551152661752
0.0004628348841754234,-0.005965833489337605
0.0004706426256331647,-0.005771179198765818
0.0004821338555031671,-0.00557667665541932
0.0004958584897819827,-0.005382266120757002
0.000511816528469612,-0.005187947594778857
0.0005301102141147189,-0.004993725289531007
0.0005507395467173033,-0.0047995992050134505
0.0005743797463547638,-0.004605597158002499
0.0006010308130271001,-0.004411719148498152
0.0006270115515363871,-0.004217813523747767
0.0006523219618826245,-0.0040238802837513485
0.0006724968579281665,-0.0038297354779894483
0.000687536239673013,-0.00363537910646207
0.0006949646670649431,-0.003440709189437702
0.0006951891434045214,-0.0032457424940714546
0.0006881837929616401,-0.003050477954371036
0.0006731678181655929,-0.002854883404125615
0.000650146015735755,-0.0026589590409437556
0.0006181768043883719,-0.0024626660748711506
0.0005773083744360272,-0.0022660064911851803
0.0005311831625986334,-0.0020691303459206903
0.0004795425525013767,-0.001872026984960469
0.00042666430242752003,-0.0016748726374322632
