x_m,y_m
-0.0006682172821666203,-0.025308179892731035
-0.0006546368382643957,-0.025112965162257077
-0.0006227156047129399,-0.02491821922891201
-0.0005708071059620992,-0.02472398417719849
-0.0005070928062026516,-0.024530050885972016
-0.0004332733450010933,-0.024336375886278322
-0.00034473289077539083,-0.024143077160419968
-0.0002491272513580111,-0.023949959023216522
-0.0001409263748105063,-0.023757162824769116
-2.8538978840899113e-05,-0.023564473635252225
6.881229815019455e-05,-0.02337140011716815
0.00014816266386286157,-0.02317786648936764
0.0002096512542201529,-0.022983876308214524
0.0002527410658044605,-0.022789415847709823
0.00027527128420080536,-0.022594429876665927
0.00027558515884366116,-0.02239887604794712
0.00025531023358729915,-0.022202795962155162
0.0002124742056530194,-0.022006139206527144
0.0001519527697887229,-0.021809030405560873
7.300787902334341e-05,-0.021611450694512358
-1.000420386342211e-05,-0.02141376702458173
-8.859439364312558e-05,-0.021216196379817
-0.00015950730730200663,-0.02101882196896978
-0.00022181262857246664,-0.020821667571255895
-0.0002747669525643448,-0.020624752188369625
-0.00031809024048185604,-0.020428082978202547
-0.00034648649074836807,-0.02023179530844499
-0.00035982712852587333,-0.020035892465515695
-0.00035835282628055964,-0.019840368297740545
-0.0003430863716978745,-0.019645196662301277
-0.00031641750412185265,-0.019450316476607415
-0.00029108974202710634,-0.019255402011778836
-0.00026581822265912917,-0.019060486109366087
-0.00024594517196179107,-0.018865432220167518
-0.00023128908280999028,-0.018670244983570013
-0.00022143872636482985,-0.018474934910729452
-0.00021216861824255084,-0.018279610006534684
-0.00020838523568114274,-0.018084144859676472
-0.00021384716606371288,-0.01788844339931995
-0.00023043001996201034,-0.017692457684189526
-0.0002602174017818503,-0.017496134456612997
-0.00030036210032586056,-0.01729954649232468
-0.0003440579597092168,-0.017102867759097973
-0.0003964677912944443,-0.01690596629363194
-0.00045312338454045177,-0.016708956304982626
-0.0005148281547234283,-0.016511817257568857
-0.0005772140340483448,-0.016314660800762347
-0.00064450650689896,-0.016117378929674252
