step,x,y,psi,KI,KII,G,Gc,score,kIIratio,abs_dth,cap_deg,kink_n,ds,mode
0,-9.728220179922697e-05,0.0008004503851408621,1.8137825443929785,,,1.5165129975430826e-06,0.9999999999999997,-0.9999984834870022,1.1055911654335113,0.24298621759808192,57.72005985923032,109,0.00040432800000014406,PHYS
1,-0.00017499952725450913,0.0011935851193862368,1.7659661259039847,,,3.659277819187563e-05,0.9999999999999997,-0.9999634072218078,1.0466348333549682,0.04781641848899376,57.72005985923032,109,0.0004007429374874917,PHYS
2,-0.00023390522523827887,0.0015863351567265587,1.7196693225706445,,,0.00040647349438317163,0.9999999999999997,-0.9995935265056165,0.9945628180067443,0.046296803333340186,57.72005985923032,109,0.00039714288749237263,PHYS
3,-0.00027936536254127056,0.0019772694625720356,1.686562257646358,,,0.008432705647580469,0.9999999999999998,-0.9915672943524193,0.9476453852240817,0.03310706492428661,57.72005985923032,109,0.0003935686160893571,PHYS
4,-0.00031410838674615475,0.0023657467880973397,1.6599928750611248,,,0.004243550511328183,0.9999999999999999,-0.9957564494886717,0.9453091782642565,0.026569382585233114,57.78239185090131,109,0.000390027832568644,PHYS
5,-0.0003404891206068405,0.0027513668977697985,1.6391011003930531,,,0.005747987925854048,0.9999999999999999,-0.9942520120741458,0.8622262011569264,0.020891774668071683,57.78239185090131,109,0.0003865214251536745,PHYS
6,-0.0003604453182995926,0.0031338955067485514,1.6229182395741866,,,0.005588454333627625,1.0,-0.9944115456663724,0.856345910970571,0.01618286081886655,57.78239185090131,109,0.0003830488043494872,PHYS
7,-0.0003754489757114545,0.0035132078871573215,1.6103306016350807,,,0.005169626858561759,1.0,-0.9948303731414383,0.8605626279608146,0.012587637939105889,57.78239185090131,109,0.0003796089984011181,PHYS
8,-0.00038672021267305306,0.003889240088538407,1.6007614818999825,,,0.004664023507277558,1.0,-0.9953359764927224,0.8678749553644682,0.00956911973509822,57.91829752327105,109,0.00037620108620011974,PHYS
9,-0.0003951712502987512,0.004261968520582558,1.5934658876912398,,,0.003994378021834853,1.0,-0.9960056219781651,0.8772891630433396,0.007295594208742706,57.91829752327105,109,0.0003728242268027145,PHYS
10,-0.0004027668087645288,0.004631368193570522,1.5913553279157195,,,0.0032002076668243254,1.0,-0.9967997923331757,0.8921864481185813,0.0021105597755202155,57.91829752327105,109,0.000369477754285724,PHYS
11,-0.00044689800352856095,0.004994859389334918,1.691614268769344,,,0.005280627708086957,1.0,-0.9947193722919131,0.9829148946186804,0.10025894085362452,57.91829752327105,109,0.0003661603634331979,PHYS
12,-0.0005225114115493838,0.005349760572069193,1.780712509799164,,,0.005575816626353804,1.0,-0.9944241833736462,1.0740405825619452,0.08909824102982,58.29426707211668,111,0.0003628666931239487,PHYS
13,-0.000606334756752381,0.005699478148983828,1.8060469243436668,,,0.005314510276945236,1.0,-0.9946854897230548,1.1200047799174275,0.025334414544502692,58.29426707211668,111,0.00035962304821029605,PHYS
14,-0.0006887316907462694,0.006046238254616522,1.8040891648023383,,,0.004669173832153228,1.0,-0.9953308261678467,1.1334460996399753,0.0019577595413289295,58.29426707211668,111,0.0003564152432065587,PHYS
15,-0.0007665639957064579,0.006390788604114749,1.7929627660984995,,,0.0028943488352627454,1.0,-0.9971056511647373,1.1596663492638393,0.011126398703838802,58.29426707211668,111,0.00035323195075582587,PHYS
16,-0.0008386767090922754,0.006733351286627815,1.778276491225717,,,0.044837174574726545,1.0,-0.9551628254252734,1.1038600501455185,0.014686274872782512,58.73935634769477,111,0.000350070614137223,PHYS
17,-0.0009151937875292325,0.007071739599592782,1.7931785500885695,,,0.04604412362591816,1.0,-0.9539558763740819,1.1368390895524656,0.014902058862852563,58.73935634769477,111,0.0003469315691080939,PHYS
18,-0.0009815724391250447,0.007409094791208873,1.7650764078756387,,,0.017417374793554215,1.0,-0.9825826252064458,1.027772129751542,0.028102142212930836,58.73935634769477,111,0.00034382357495961143,PHYS
19,-0.0010352431919631766,0.007745576792583418,1.728969461598826,,,0.00984300779977629,1.0,-0.9901569922002237,0.9643811886106503,0.03610694627681266,58.73935634769477,111,0.0003407355088029875,PHYS
20,-0.0010819083500095568,0.00808000665819732,1.7094376056465412,,,0.008003690014372714,1.0,-0.9919963099856273,0.9380287038551655,0.019531855952284793,59.01662556593635,111,0.0003376699157313643,PHYS
21,-0.0011364110596876619,0.008410169220150917,1.7343992733033975,,,0.010652090963326893,0.9999999999999999,-0.989347909036673,0.9947082010697307,0.024961667656855813,59.01662556593635,111,0.00033463093502845493,PHYS
22,-0.0012036176655735775,0.008734908339414503,1.7748710087180708,,,0.009171946405837017,0.9999999999999999,-0.9908280535941629,1.027133349449432,0.040471735414673304,59.01662556593635,111,0.00033162060167425423,PHYS
23,-0.001249400979936936,0.009060346677724268,1.710561089440107,,,0.004110413791997376,0.9999999999999997,-0.9958895862080023,0.9521583784375781,0.0643099192779637,59.01662556593635,111,0.0003286430037531836,PHYS
24,-0.0012616240498966801,0.00938580245721591,1.6083354601015811,,,0.0035247302355769354,0.9999999999999984,-0.9964752697644215,0.8895992127741328,0.10222562933852597,59.654080567363394,111,0.00032568522816325677,PHYS
25,-0.0012432686143066657,0.009708048168495648,1.5138968188519613,,,0.004449024580017071,0.9999999999999899,-0.9955509754199728,0.7849294794147305,0.09443864124961987,59.654080567363394,111,0.00032276805984155925,PHYS
26,-0.001224125473563822,0.010027388897180821,1.5109221609248902,,,0.004669828454478778,0.999999999999988,-0.9953301715455092,0.7775950948246074,0.0029746579270710782,59.654080567363394,111,0.0003199139897451773,PHYS
27,-0.001210224358545302,0.01034416754570061,1.5269417227131985,,,0.005056725301084919,0.9999999999999902,-0.9949432746989053,0.7902118348638089,0.016019561788308323,59.654080567363394,111,0.00031708351132908456,PHYS
28,-0.0011860250245199877,0.010657501955070462,1.493717682966726,,,0.0052742546920144925,0.9999999999999817,-0.9947257453079672,0.7551801967683284,0.03322403974647248,60.20316621573048,113,0.000314267497305119,PHYS
