order,x_m,y_m
238,0.0004351771207569894,0.02147886946111556
239,0.000459565603497907,0.02167420343304203
240,0.0004957627474336808,0.02187373788131951
241,0.0005391492613462996,0.022060226993675398
242,0.0005950242672991521,0.022242941708061535
243,0.0006591598865661046,0.02243154436817579
244,0.0007275248625438888,0.022618261422782556
245,0.0007948743786989769,0.022778307454707467
246,0.0008620671571288816,0.02293814135361292
247,0.000935594436923628,0.023187247035410946
248,0.0010090030707990885,0.023407699890917014
249,0.0010823759540262638,0.023548875346092294
250,0.0011736513355380014,0.02376198459419871
251,0.001274893709274138,0.0239638866429566
252,0.001369285956716281,0.024090606715154256
253,0.0014509144844855172,0.024282337759654393
254,0.001538196450572828,0.024468312881790227
255,0.001613374511176204,0.024636132041308937
256,0.0016739224620374474,0.02483405102814782
257,0.0017125003522453354,0.024977084319408975
258,0.001736020075880855,0.02513420135694718
259,0.001747534121762172,0.025281008258837286
