order,x_m,y_m
140,0.0002613234957013549,0.0026496380798031564
141,0.00024752534216611403,0.0028426060094113017
142,0.0002566453138042485,0.003216778625863897
143,0.0002647305810300131,0.003405154279980159
144,0.0002783168565133821,0.0035932469686233283
145,0.0003089415000515768,0.003934298954285445
146,0.00031611311917412264,0.004100493836914608
147,0.0003150930145330473,0.004267110092296127
148,0.00031582621226667213,0.004627484632916239
149,0.0002951007561551901,0.0048026537842399495
150,0.000273202873063032,0.0049778832438452944
151,0.0002635744821576968,0.005326464158150875
152,0.000269507973173666,0.005652995326373344
153,0.00028301147580936967,0.005807739863738415
154,0.0002914103245193329,0.0059627469785702835
155,0.00030721063157947474,0.0063083353741144235
156,0.0003228791478472443,0.006659111919274891
157,0.00033340387988958233,0.006821311481133599
158,0.00032542759305648184,0.006984462713906753
159,0.0003416180214672001,0.007304007169682169
160,0.0003683612853416444,0.007610495361394993
161,0.0004035901003005374,0.007770343770289624
162,0.0004542559824963414,0.00792939811438206
163,0.0005068253643171057,0.008242768273629025
164,0.0005550062029573784,0.008545433669278542
165,0.0005916741025114665,0.008698892030086825
166,0.000619549185320284,0.008852802683172024
167,0.0006591730566441571,0.00915660779835632
168,0.0006888442389212379,0.009456030427840363
169,0.0007055316194354836,0.009769367859496983
170,0.0007038360052161957,0.009929106812456552
171,0.0007110862657060122,0.010088385600015378
172,0.0007227035554041658,0.010404812430007423
173,0.0007242049674892293,0.010703620211449853
174,0.0007158891461638524,0.011006971715458858
175,0.0006885990267392372,0.011290795053813895
176,0.0006508822060739387,0.011444795427108386
177,0.0006179836000427452,0.011598547957040427
178,0.0005906105916760346,0.01190367982235152
179,0.0005577442500278874,0.012200029840986592
180,0.0005286832891748501,0.012499816617928258
181,0.0004950860769784634,0.012776596313460422
182,0.0004664859123126737,0.013043943869077361
183,0.00044505758636673994,0.013326082531741626
184,0.00043385138866695384,0.013614533154399797
185,0.00041921755475243414,0.013748868306401195
186,0.0004062368096904077,0.013883118425432762
187,0.0004033826469959807,0.014141048876604613
188,0.00041534729132559043,0.014416125024776955
189,0.0004403087951738529,0.014685937044921915
190,0.00045154089592902905,0.014938947224182897
191,0.00046595826527474514,0.015203523036104572
192,0.0004815900758036067,0.015471142134905117
193,0.0004931528683573292,0.015736847245092885
194,0.0005087170133001692,0.015992698237732153
195,0.0005205366239509755,0.016251938098222462
196,0.0005271855539085954,0.016496881937327453
197,0.0005265308768046728,0.016756192749457957
198,0.0005117844329976654,0.017011755647492032
199,0.0004904839882101369,0.01724659895462615
200,0.00046654542474451757,0.017493898638655376
201,0.00044520504161702564,0.01772260829041047
202,0.00042921174975821486,0.01797210206728377
203,0.0004186622700923346,0.018219107713306402
204,0.0004033826395807503,0.01843652847784832
205,0.0003827728446365088,0.01865248233845169
206,0.00036761431260274365,0.018893512283184664
207,0.00036692974406929505,0.01922844070525258
208,0.0003654232717475313,0.019563072856157878
209,0.0003468189915540971,0.019795058668896245
210,0.00032012282026775123,0.020024665996018102
211,0.0002927243987069059,0.020227508586421312
212,0.00026382574991469314,0.02044888748937941
213,0.00023158034171192536,0.02066313603685295
214,0.00020181974618365458,0.02097001917962252
215,0.0001669870135220486,0.02125972718055002
216,0.00011770686072768371,0.0214498548995721
217,5.819120285269215e-05,0.021634225375103865
218,-5.503291563010515e-07,0.02190707454273817
219,-5.762392929164861e-05,0.02220386596550846
220,-0.00010270949317127181,0.022379142660696825
221,-0.00011868359345166901,0.022636843045196007
222,-0.00010959808009102195,0.022870908301558673
223,-7.380886215410036e-05,0.023084075391756102
224,-1.6877940052738717e-05,0.023285605980971846
225,6.31888615310938e-05,0.02345256167303064
226,0.00015976813520939426,0.023515201496857242
227,0.0002707840515114475,0.023611198087871293
228,0.0003992371826432138,0.023731299847436892
229,0.0005600945429070222,0.023874352112943822
230,0.0007468053541752495,0.02399671956436707
231,0.0009675249890022488,0.024105997908336
232,0.0012155838436968924,0.024239736707220957
233,0.0014612587620380338,0.024337531577936233
234,0.0016699062732565468,0.024412321913237174
235,0.0018427370283763678,0.024467764143667234
236,0.001975286431117349,0.024518751548064186
237,0.0021083712150378065,0.024528463044084934
238,0.0022439867226030554,0.024538044362621858
239,0.002377428473492445,0.024547737496676485
240,0.0025113923298929726,0.024549062284538247
241,0.002594563267888061,0.02455299980110602
242,0.0026472385520080505,0.024558505978675944
243,0.002669386935134195,0.024557808566472196
244,0.0026895827373791224,0.024557211592760256
245,0.002707825958742836,0.02455671505754013
246,0.002725405531484136,0.024581376530279687
247,0.002782478344084201,0.024579013302118348
248,0.002881907413149621,0.0246052840292945
249,0.0029848961464806994,0.02462869130384355
250,0.0030550881155836235,0.024642776849502546
251,0.0031310867455956663,0.024656563707271192
252,0.003212892036516832,0.024670051877149487
253,0.0032801562790838366,0.024671087397599562
254,0.0033716435599114047,0.024670876913106488
255,0.003451747030171989,0.02468299104676355
256,0.0035253767683040486,0.02470628994274544
257,0.003594726485722665,0.02474203570859025
258,0.0036594199951913656,0.024778020984361916
259,0.00368822001540617,0.02492970562583486
