x_m,y_m
-5.146924576197431e-08,-0.009684539880711945
3.161567282741729e-08,-0.009488894082105504
9.798505353324498e-08,-0.009293247983658734
1.499625547817993e-07,-0.009097601627053005
-8.997890151376826e-08,-0.00890195003405723
-8.641185568426715e-08,-0.008706302809073412
-9.749928281318218e-08,-0.008510655321220275
-1.2576181462214432e-07,-0.008315007525283184
-1.6881190743845906e-07,-0.008119359464089468
-2.2919308469498902e-07,-0.007923711092013862
-3.680426265007387e-08,-0.00772806725408129
-1.4465315249440123e-07,-0.007532418030538344
-2.7014934886443443e-07,-0.0073367684904411725
-4.1083966641902725e-07,-0.007141118677794572
-5.693375586715403e-07,-0.006945468545718881
-4.6811594753555876e-07,-0.006749823072445186
-3.8236568874679166e-07,-0.006554177321649142
-3.120867823052525e-07,-0.006358531293330744
-2.574197349426385e-07,-0.006162884984969611
-2.1836454665897663e-07,-0.005967238396565741
-1.9506300023100249e-07,-0.005771591525575863
-1.875150956587025e-07,-0.005575944371999975
8.931643444291717e-08,-0.005380302048785596
3.528411847103876e-07,-0.00518465948687658
2.9651350074250897e-07,-0.0049890111875118106
2.2399905390475035e-07,-0.004793362597791785
1.3529784419707112e-07,-0.0045977137177165015
3.0262867718543586e-08,-0.0044020645446490305
-9.110587553087292e-08,-0.004206415078589374
-2.289567245026793e-07,-0.004010765316876654
-3.832896791968485e-07,-0.0038151152595108664
-5.54254425740074e-07,-0.0036194649038069717
-7.418509641323964e-07,-0.003423814249764972
-9.462303399102796e-07,-0.0032281632946754373
-1.1673925530737169e-06,-0.0030325120385383667
-1.101678668683631e-06,-0.002836865928333421
-1.0501409045919274e-06,-0.0026412195638397654
-1.0156921966836212e-06,-0.002445572892805676
-9.955483528503636e-07,-0.0022499259651734944
-9.926487634907645e-07,-0.00205427872821696
-1.0041839511998324e-06,-0.0018586312323319765
-1.0331200011426847e-06,-0.0016629834243134388
-1.0766219209832603e-06,-0.0014673353550149308
-1.0268300528499436e-06,-0.0012716889592037034
-8.808836577558463e-07,-0.0010760442881951838
-6.38782735700948e-07,-0.0008804013419893694
-4.0849324746627824e-07,-0.0006847581839121678
-1.9001519305183697e-07,-0.0004891148139635791
2.255738579886335e-08,-0.00029347133808362605
2.2922448908582378e-07,-9.782775627230861e-05
4.358915923727859e-07,9.781582553900879e-05
6.425586956597474e-07,0.0002934594073503262
8.551312745104485e-07,0.0004891028832302792
1.073609328924922e-06,0.0006847462531788697
1.1930461369165192e-06,0.000880391399711623
1.2134416984852147e-06,0.0010760383228285372
1.1376827330931025e-06,0.001271686970748157
1.0766219209832942e-06,0.0014673353550149325
1.0331200011426881e-06,0.0016629834243134388
1.0041839511998324e-06,0.0018586312323319765
9.926487634907645e-07,0.00205427872821696
9.955483528503636e-07,0.0022499259651734944
1.0156921966836212e-06,0.002445572892805676
1.0501409045919274e-06,0.0026412195638397654
1.1016786686836378e-06,0.002836865928333421
1.1673925530737575e-06,0.0030325120385383685
9.462303399103406e-07,0.0032281632946754408
7.418509641324574e-07,0.0034238142497649755
5.542544257401417e-07,0.003619464903806975
3.832896791968756e-07,0.003815115259510868
2.289567245026793e-07,0.004010765316876654
9.110587553088647e-08,0.004206415078589374
-3.026286771851648e-08,0.0044020645446490305
-1.3529784419707112e-07,0.0045977137177165015
-2.239990539047368e-07,0.004793362597791785
-2.9651350074250897e-07,0.0049890111875118106
-3.5284118471040117e-07,0.00518465948687658
-8.931643444290362e-08,0.005380302048785598
1.8751509565874316e-07,0.005575944371999979
1.950630002310296e-07,0.005771591525575866
2.1836454665899018e-07,0.005967238396565743
2.5741973494262493e-07,0.006162884984969611
3.1208678230527963e-07,0.006358531293330746
3.8236568874681876e-07,0.0065541773216491435
4.6811594753558587e-07,0.006749823072445188
5.693375586715945e-07,0.006945468545718883
4.1083966641902725e-07,0.007141118677794574
2.7014934886443443e-07,0.007336768490441174
1.4465315249442834e-07,0.007532418030538346
3.680426265007387e-08,0.0077280672540812915
2.2919308469507033e-07,0.007923711092013863
1.6881190743851327e-07,0.00811935946408947
1.2576181462211722e-07,0.008315007525283184
9.749928281312797e-08,0.008510655321220273
8.641185568426715e-08,0.00870630280907341
8.997890151382247e-08,0.008901950034057231
-1.4996255478171797e-07,0.009097601627053007
-9.798505353319077e-08,0.009293247983658735
-3.1615672827335975e-08,0.009488894082105506
5.146924576200141e-08,0.009684539880711947
1.4881651689367518e-07,0.00988018542348286
9.17102040885959e-09,0.010075835217387648
1.536333931126952e-07,0.010271479915016295
3.121025512636301e-07,0.01046712436139373
2.3782561520100678e-07,0.010662772982728974
1.7967053277687193e-07,0.010858421314873289
1.3763730399133397e-07,0.011054069357826683
1.275575891176127e-07,0.011249716827603654
1.3331084038772467e-07,0.011445364013371711
1.548970578017241e-07,0.011641010915130853
-4.7996397046476446e-08,0.011836661843566205
-2.3303785116619413e-07,0.01203231245177556
-1.489721843986303e-07,0.012227958232789517
-2.8536373861815217e-07,0.01242360796832567
-4.0422318209172256e-07,0.012619257389373955
-2.5879763515876527e-07,0.012814902069725357
-3.2987893604534066e-07,0.013010550633737867
-3.837422837984865e-07,0.013206198888897817
-1.780563636084528e-07,0.013401842488309423
-1.849977043355674e-07,0.0135974899017908
-1.7502961869989876e-07,0.013793137011953912
8.983687327851269e-08,0.013988779549795006
1.4588618065132768e-07,0.014184425833361405
-2.860259236598696e-09,0.014380075790517286
1.0071682381910911e-07,0.014575721221538947
2.1862809808554946e-07,0.01477136639543645
1.354134564305622e-07,0.014967015177094659
8.45231346822419e-08,0.015162663378924995
4.964962307425899e-08,0.015358311293448659
3.079292160661348e-08,0.015553958920665646
4.368215013019145e-08,0.015749605978429823
-1.3740968884387366e-07,0.01594525651579169
-3.0088340335649583e-07,0.016140906737122786
-2.253550754503981e-07,0.016336552671278003
-1.1892439708227837e-07,0.016532198051112383
-2.0127452064381364e-07,0.016727846817263015
-2.1280400867789524e-06,0.01692352866820795
-5.68376098835548e-06,0.01711923973906232
-1.0972995580756388e-05,0.017314981905375202
-1.4378127715932722e-05,0.017510690274995216
-1.2178803170353363e-05,0.01770629811287376
-3.3760808373835835e-06,0.017901787500183952
8.908599010478552e-06,0.01809721442876305
2.4463637181274445e-05,0.018292582694239525
4.587299070024192e-05,0.018487845946054442
6.805381630282454e-05,0.01868309535934112
9.099891301236825e-05,0.018878331063269384
0.00011722909731876185,0.01907350783988394
0.0001454416131234838,0.019268649057790663
0.00017577826944735353,0.019463752173244694
0.00020440403285113567,0.019658885978389898
0.00022755919121031544,0.019854117914269866
0.00024445552574702494,0.02004946211981205
0.00025821167632496885,0.020244862653412396
0.00026882863380150394,0.020440319497297087
0.0002737237446990844,0.020635878978642247
0.0002781852939936811,0.020831446237137886
0.0002822180976477737,0.021027021186396138
0.00028495826496887527,0.021222619322733713
0.00028771017228106815,0.02141821724848143
0.00029308488650779153,0.02161376812678786
0.000301809246306779,0.02180925891975116
0.000314684276137826,0.02200467525873786
0.0003324317586189627,0.022200004196540453
0.0003571902352226522,0.02239520737238454
0.00038876428083655995,0.022590288291770823
0.00042481284188676787,0.02278528894809956
0.0004674673134136249,0.022980171108787775
0.0005167767861490098,0.023174933893254684
0.0005728838672401234,0.0233695747434388
0.0006359555864637748,0.023564090663189857
0.000701088340117462,0.02375856961247397
0.0007625991064934812,0.023953113532318004
0.0008197332846117502,0.02414773595861936
0.0008719673636538602,0.024342446282021472
0.0009173744030573834,0.02453727906763946
0.0009563481370410492,0.02473222725273935
0.0009912353812098124,0.024927248740562583
0.0010149471940165517,0.02512247069127464
0.0010251817858566753,0.025317934393965725
