order,x_m,y_m
0,-0.0008730200439561306,-0.02531988461170614
1,-0.000878649903661704,-0.025115726391727693
2,-0.000846533384021758,-0.02503375645383498
3,-0.0008122749936348651,-0.02490986540630194
4,-0.0007807819846847051,-0.024780458049150623
5,-0.000710242683930305,-0.02473428587227491
6,-0.000597702446293844,-0.024688966060256386
7,-0.0004638444627225897,-0.024687021123513817
8,-0.00036679048355920687,-0.024687931907943748
9,-0.0003117854155586089,-0.024687796686480874
10,-0.000253771338280817,-0.024687722529697823
11,-0.00019277764851249635,-0.024686437326293515
12,-0.00013299687867806978,-0.024685127507954333
13,-0.00010915422341885683,-0.024677236251937986
14,-6.084726223585927e-05,-0.02467289419745281
15,-5.130007991090905e-05,-0.024667765554005013
16,6.488361383446086e-06,-0.024667105359259447
17,6.460825370509282e-05,-0.024666451890964013
18,7.875923000700392e-05,-0.024664906119743785
19,8.821875590093794e-05,-0.024646192451080365
20,9.764245233184925e-05,-0.024636801748993516
21,0.00010727682851774059,-0.02462005899658315
22,0.000132395390868274,-0.024614287111446555
23,0.0001517929356059909,-0.02461009036984959
24,0.0001463833939546064,-0.024605430435909435
25,0.00012143936164495139,-0.02457847285462852
26,0.00012173046182646828,-0.024568119951840356
27,0.0001189280448957897,-0.024518994379618592
28,0.0001455804899851776,-0.024382557430051528
29,0.00014836990407628544,-0.02417805680110039
30,0.00017252457340015203,-0.02393418969166916
31,0.00020367245782928843,-0.023729719592059387
32,0.00022828007714183104,-0.023534149779679492
33,0.0002343053403339175,-0.02333493207912918
34,0.0002755098417943514,-0.02310692294139807
35,0.00032331447396814934,-0.02284829275280109
36,0.0003601780041154509,-0.022572804757968613
37,0.0003905091156706275,-0.022388229685192197
38,0.0004057884774750604,-0.022293728625036188
39,0.00040301956219334105,-0.022118834189728497
40,0.00038080359006476455,-0.021851189248834772
41,0.000338912795793414,-0.02164775623343575
42,0.00029197541841520877,-0.02144043678190132
43,0.000240075179397891,-0.021149943729287014
44,0.00018561072202033814,-0.0208778970501408
45,0.00011017502748972842,-0.020694826769479216
46,3.4828760665251774e-05,-0.020518148271351185
47,-6.194605803811433e-05,-0.020333358097898754
48,-0.00016480423255243407,-0.020105864154279382
49,-0.00027532133333720704,-0.019773676248112063
50,-0.00037046896435655776,-0.019476840431032667
51,-0.000446844483185175,-0.019255512038540826
52,-0.0005117241967851744,-0.01904519172153104
53,-0.000570433819456718,-0.0188562027877165
54,-0.0006142215062682323,-0.01865025503534216
55,-0.000665004368377677,-0.01842652472244603
56,-0.0007126997705900609,-0.018194455039114706
57,-0.0007414624502698744,-0.017962891498076713
58,-0.0007738265558677843,-0.017715456226097864
59,-0.0008067201968242468,-0.017469150990166594
60,-0.0008291383010487505,-0.017223159279256304
61,-0.0008424000658605741,-0.016994984777983897
62,-0.0008519161772618227,-0.016739213059195106
63,-0.0008583829571247004,-0.016487319941910855
64,-0.0008806428287638283,-0.016261589349004728
65,-0.0009025037919684334,-0.016025033692979446
66,-0.0009223361397777879,-0.015758874143732206
67,-0.000950435772260815,-0.015489940786284268
68,-0.0009664224568166289,-0.015224189857518925
69,-0.0009896311898983652,-0.014978200522733548
