order,x_m,y_m
0,-0.0009165363961893176,-0.025397766023233324
1,-0.0008902039270900859,-0.02518069174582242
2,-0.0008356394981973477,-0.025096153665242767
3,-0.0007481238582750405,-0.025009956027593108
4,-0.000624213005857923,-0.024912768547680788
5,-0.0004987039282510576,-0.024868995299876087
6,-0.00037701811018517366,-0.024853329012008388
7,-0.0002439484381650196,-0.02480477327754946
8,-0.00012392147662168275,-0.024755132014642852
9,-9.232569598840746e-06,-0.02471679933293932
10,8.82137675819719e-05,-0.02464759874808647
11,0.00016705792894750464,-0.024581925632913927
12,0.00022486282567740382,-0.024539542413746947
13,0.0002526321984992746,-0.024496096389273227
14,0.0002510968042697045,-0.02441238895983486
15,0.00024080313339580413,-0.024218443686055607
16,0.00021122093426146702,-0.024042766983040306
17,0.00015397868573582864,-0.023818644590746268
18,9.177480995483708e-05,-0.023585804767926096
19,3.505209025308906e-05,-0.023387619287193278
20,-5.5151089534445424e-05,-0.023188381473728134
21,-0.00014793692706671697,-0.023012052150464188
22,-0.00023716305222327977,-0.022858310267457556
23,-0.0003344316361074284,-0.02282923428536883
24,-0.00043818654274641164,-0.022799928785118
25,-0.0005508717229589875,-0.022790311089908158
26,-0.0006559431491483848,-0.02271255007602192
27,-0.000743225994671701,-0.0226050267451573
28,-0.0008241388451589269,-0.022472792377170956
29,-0.0008890788199743036,-0.02223760893043296
30,-0.0009331129466806833,-0.021956820054671318
31,-0.0009638528836360424,-0.021797174494663656
32,-0.0010011863069944828,-0.021603990690887788
33,-0.0010115489489312104,-0.021402916806103626
34,-0.0010133914226375415,-0.021209138502592657
35,-0.0010103586466654276,-0.02101982865488045
36,-0.0010046562699683314,-0.020833166141139926
37,-0.0009981539554856035,-0.020632189746575984
38,-0.0009858374789977532,-0.02042432340613961
39,-0.0009678410631707465,-0.020199940029859677
40,-0.0009478803484776016,-0.019976532039812516
41,-0.0009310997736456703,-0.01975885968081677
42,-0.0009299725993753333,-0.019569935321601895
43,-0.0009362041496775388,-0.01935664506304619
44,-0.0009545779519668622,-0.019126685842043332
45,-0.0009880725612559486,-0.018887894910883146
46,-0.0010156566130207422,-0.01866320275039808
47,-0.001045270869306898,-0.018425074490309713
48,-0.0010802334068798249,-0.018196175156028293
49,-0.0011146978421562746,-0.017948689670329643
50,-0.0011380717368864894,-0.017711389503270412
51,-0.0011606440606739266,-0.01749204437504674
52,-0.0011845440638791984,-0.017254136914170423
53,-0.0012183422135484381,-0.0170083621180571
54,-0.0012522020975948619,-0.01678991039532083
55,-0.0012823400407141134,-0.01656877776386308
56,-0.0013132408196206656,-0.01631235783175574
57,-0.0013446335117308537,-0.016184559846792262
58,-0.0013683969832843587,-0.01605703182136466
59,-0.0013958377769062225,-0.015794604753827844
60,-0.0014195385840565615,-0.01553288138503899
61,-0.0014341621910708064,-0.015265287381131473
62,-0.0014436598328213034,-0.014993176771488656
63,-0.0014543495480164395,-0.014718728151779034
64,-0.0014720643394422934,-0.01458124708650283
65,-0.0014919548937082482,-0.014443689031982164
66,-0.0014981925781553484,-0.014164357999327498
67,-0.0015181274687582444,-0.013881949871546123
68,-0.0015416202330349365,-0.013605209068960934
69,-0.001564233966881965,-0.013319265155747804
70,-0.0015916233051165404,-0.013188205665545247
71,-0.0016106589434060092,-0.013057441770540561
72,-0.001624033127629175,-0.012772274161887072
73,-0.0016408311342725002,-0.012502094383824484
74,-0.0016600474425827042,-0.012216535251107975
75,-0.0016795373523102793,-0.012066623724250871
76,-0.0016978675650968801,-0.01191675323320413
77,-0.0017038544041834756,-0.011626519117259952
78,-0.0017019621257571137,-0.011322083969497793
79,-0.0017150966069461437,-0.011179924105680262
80,-0.0017105164149919948,-0.011038391074565284
81,-0.001691380810045703,-0.01072897506629981
82,-0.0016690878071180279,-0.01042095147413375
83,-0.0016513869870753704,-0.010266885375278012
84,-0.0016449418617651961,-0.010112420994303753
85,-0.0016359632782888117,-0.009798652303327073
86,-0.0016141933058216019,-0.009497856288013992
87,-0.0015976782277440078,-0.009338551180057804
88,-0.001585059591846339,-0.009179108196716485
89,-0.0015607950338598657,-0.008852595394565083
90,-0.0015371207650697817,-0.008699990277608035
91,-0.0015212892986627329,-0.008547107643534318
92,-0.0015010179506427894,-0.008234494377718225
93,-0.0014947073448789627,-0.008079253123645325
94,-0.001485481657809512,-0.007924115019558782
95,-0.0014677403079776884,-0.007610804229634899
96,-0.001437273962403913,-0.007286747722405399
97,-0.0014024952089153246,-0.007130793540854137
98,-0.0013574685875659988,-0.0069752019795248045
99,-0.0013094638413972874,-0.0066297340488299375
100,-0.0012582412454979065,-0.006469095681676677
101,-0.0011981208366701247,-0.006308772163128284
102,-0.001136832533066836,-0.005994641690159143
103,-0.0010835494153979375,-0.005833870126197067
104,-0.001019187297603996,-0.005673490592024857
105,-0.0009480909265707113,-0.005507958638159298
106,-0.0008760164920291406,-0.005342461293015399
107,-0.0008021197846770428,-0.004986143046443348
108,-0.0007410534661536815,-0.004819635795685165
109,-0.0006931595456797861,-0.0046526624403705075
110,-0.0006428032298651417,-0.004292729308985716
111,-0.0006030280310065139,-0.004108453986470899
112,-0.0005571340397718083,-0.00392439517707662
113,-0.000510577933471649,-0.003550063941982501
114,-0.00047583964046872415,-0.0033621461444903592
115,-0.00045297495889979684,-0.003173808199932326
116,-0.0004419283512535325,-0.0029834805844841375
117,-0.00044110663946653065,-0.002792791161676994
118,-0.0004301241894476653,-0.0024347051663459202
119,-0.00042071507316672463,-0.002240834603954309
120,-0.0004050334723931544,-0.0020471859930700355
121,-0.00038248624156227704,-0.0018704579056473196
122,-0.0003525672012954946,-0.0016939906692825923
123,-0.0003100320257273584,-0.0013041988253153691
124,-0.0002767843767715424,-0.0011185212880737419
125,-0.0002481298536217946,-0.000932681223336464
126,-0.00021200299943556342,-0.0007503994437448241
127,-0.00016834283258355444,-0.0005683842299937839
128,-0.00011002438055154246,-0.00033427730932563353
129,-3.988035876516141e-05,-0.00010058883577125789
130,4.265324393167694e-05,0.00020249071738720728
131,0.00011099489035982271,0.00038524296789121373
132,0.0001675109670335996,0.0005684136655089991
133,0.00021117113388560862,0.0007504288792600379
134,0.0002472979880718398,0.0009327106588516793
135,0.00027609115547991335,0.001118545817669753
136,0.000309616092952381,0.0013042135430729766
137,0.0003524285570371688,0.0016939955752017948
138,0.00038248624156227693,0.001870457905647317
139,0.00040503347239315433,0.0020471859930700355
140,0.0004207150731667245,0.002240834603954306
141,0.0004301241894476653,0.0024347051663459202
142,0.00044110663946653075,0.002792791161676994
143,0.0004419283512535327,0.0029834805844841375
144,0.000452974958899797,0.003173808199932326
145,0.000475839640468724,0.003362146144490356
146,0.0005105779334716488,0.003550063941982501
147,0.0005571340397718083,0.00392439517707662
148,0.0006030280310065138,0.004108453986470899
149,0.0006428032298651415,0.004292729308985716
150,0.0006931595456797859,0.0046526624403705075
151,0.0007410534661536811,0.004819635795685163
152,0.0008021197846770425,0.004986143046443348
153,0.0008760164920291406,0.005342461293015399
154,0.0009480909265707112,0.0055079586381592965
155,0.0010191872976039959,0.005673490592024857
156,0.0010835494153979372,0.005833870126197065
157,0.0011368325330668358,0.005994641690159143
158,0.0011981208366701245,0.006308772163128284
159,0.0012582412454979067,0.006469095681676682
160,0.0013094638413972876,0.0066297340488299375
161,0.0013574685875659986,0.0069752019795248045
162,0.0014024952089153244,0.007130793540854138
163,0.001437273962403913,0.007286747722405399
164,0.0014677403079776882,0.007610804229634899
165,0.0014854816578095118,0.007924115019558782
166,0.0014947073448789627,0.008079253123645325
167,0.0015010179506427894,0.008234494377718225
168,0.0015212892986627329,0.008547107643534318
169,0.0015371207650697815,0.008699990277608032
170,0.0015607950338598657,0.008852595394565083
171,0.001585059591846339,0.009179108196716485
172,0.0015976782277440078,0.009338551180057802
173,0.001614193305821602,0.009497856288013992
174,0.0016359632782888117,0.009798652303327073
175,0.0016449418617651963,0.010112420994303753
176,0.00165138698707537,0.01026688537527801
177,0.0016690878071180274,0.01042095147413375
178,0.001691380810045703,0.01072897506629981
179,0.0017105164149919946,0.011038391074565286
180,0.0017150966069461437,0.011179924105680262
181,0.0017019621257571137,0.011322083969497793
182,0.0017038544041834758,0.011626519117259952
183,0.0016978675650968804,0.01191675323320413
184,0.0016795373523102793,0.012066623724250871
185,0.0016600474425827044,0.012216535251107975
186,0.0016408311342725004,0.012502094383824484
187,0.0016240331276291752,0.012772274161887072
188,0.0016106589434060094,0.013057441770540561
189,0.0015916233051165407,0.013188205665545247
190,0.0015642339668819648,0.013319265155747804
191,0.0015416202330349365,0.013605209068960934
192,0.0015181274687582442,0.013881949871546123
193,0.0014981925781553482,0.0141643579993275
194,0.0014919548937082482,0.014443689031982164
195,0.0014720643394422934,0.014581247086502831
196,0.0014543495480164395,0.014718728151779034
197,0.0014436598328213034,0.014993176771488656
198,0.0014341621910708066,0.015265287381131473
199,0.0014195385840565617,0.01553288138503899
200,0.0013958377769062228,0.015794604753827844
201,0.0013683969832843587,0.01605703182136466
202,0.0013446335117308537,0.01618455984679226
203,0.0013132408196206658,0.01631235783175574
204,0.0012823400407141134,0.01656877776386308
205,0.0012522020975948617,0.01678991039532083
206,0.001218342213548438,0.0170083621180571
207,0.0011845440638791984,0.017254136914170423
208,0.0011606440606739266,0.01749204437504674
209,0.0011380717368864894,0.017711389503270412
210,0.0011146978421562746,0.017948689670329643
211,0.0010802334068798249,0.018196175156028293
212,0.001045270869306898,0.018425074490309713
213,0.0010156566130207422,0.01866320275039808
214,0.0009880725612559486,0.018887894910883146
215,0.0009545779519668622,0.019126685842043332
216,0.0009362041496775388,0.01935664506304619
217,0.0009299725993753334,0.019569935321601895
218,0.0009310997736456703,0.01975885968081677
219,0.0009478803484776016,0.019976532039812516
220,0.0009678410631707465,0.020199940029859677
