x_m,y_m
-0.0015159643293715724,-0.02528819910625468
-0.0015014117292315382,-0.025093061098335836
-0.0014732214987384297,-0.0248985826695273
-0.0014299296942169323,-0.024704834622940892
-0.001380316310972715,-0.02451139231724653
-0.0013294411388207923,-0.02431801103752103
-0.0012810667503168607,-0.02412450880828957
-0.0012372570527131317,-0.0239307858094167
-0.0011938749725185186,-0.023737042128980906
-0.0011509555242222567,-0.02354327607351895
-0.0011101205529873914,-0.02334940920307008
-0.001067193256125901,-0.02315564352720117
-0.0010217223984773536,-0.02296200086973924
-0.0009781817767294868,-0.022768264857108915
-0.0009382450958527159,-0.022574354541168427
-0.0008980491804595997,-0.022380456763012528
-0.000855761924608409,-0.022186660131789267
-0.0008075374463551814,-0.021993150652202195
-0.0007520559721988061,-0.021799992154624265
-0.0006934112836607729,-0.021606986644777604
-0.0006348838360861195,-0.021413975464613714
-0.0005804375921500953,-0.021220766898496748
-0.0005325919514685955,-0.021027239096566126
-0.0004917218189304731,-0.0208333739266811
-0.0004572645032718182,-0.02063919860320323
-0.0004273504552804243,-0.02044480354621094
-0.00040257624570970657,-0.02025015990277329
-0.00038254089711762434,-0.02005528706602073
-0.00036690221673227666,-0.019860201585984175
-0.00035510830231367163,-0.019664930155217916
-0.00034724189128341825,-0.019469468772156162
-0.00034338417145079396,-0.019273813510179587
-0.0003430539593448479,-0.01907798764155452
-0.0003452264129746986,-0.01888204073239699
-0.0003500260421854446,-0.018685966760832912
-0.00035717533666570166,-0.018489779148549157
-0.0003676212872526113,-0.018293432094672882
-0.0003794253334568324,-0.018097019356988216
-0.000392682258153715,-0.017900536351355325
-0.0004103492049712167,-0.01770384005658118
-0.00043191582229584134,-0.01750695515563888
-0.00045854183760879306,-0.01730982555872394
-0.0004873310583869234,-0.017112591339151013
-0.0005178054608655795,-0.01691527561636837
-0.0005571138067468186,-0.016717532643075253
-0.0006055789149909999,-0.016519346806248204
-0.0006630929565354565,-0.01632072332100124
-0.00072250124862185,-0.01612200822100488
-0.0007848555616705699,-0.01592315063775924
-0.0008525418434249468,-0.015724035175755775
-0.0009188385194813242,-0.015524986921534473
-0.000981232135126628,-0.015326127437432816
-0.0010380980152674742,-0.015127535300280125
-0.0010933800273165107,-0.01492901976634073
-0.0011460573221644976,-0.014730630208616384
-0.0011900059801002588,-0.014532662808291795
-0.001228241960724836,-0.014334971699560455
-0.0012589144748796988,-0.014137646395177506
-0.0012882335993310247,-0.01394038654700311
-0.0013220623773238119,-0.013742908591049458
-0.0013531071691189167,-0.013545565281591697
-0.001379080801133461,-0.013348467236961457
-0.0014019938874537002,-0.013151517214528164
-0.0014111274957381678,-0.012955233631617578
-0.0014112575778088058,-0.012759385501029424
-0.0014034049827748533,-0.012563923449761958
-0.0013892270965746845,-0.012368767318937546
-0.0013683449553205354,-0.012173935437008968
-0.001342563624275933,-0.011979340502640889
-0.0013067658023458847,-0.011785230012268987
-0.0012573921201564956,-0.01159177611351892
-0.0011993502697035792,-0.011398741447624062
-0.0011296961812952968,-0.011206268403461204
-0.0010603364671408005,-0.011013781121992933
-0.0010019900595815575,-0.010820761185893502
-0.0009537936075247509,-0.010627250350829471
-0.0009157471109703812,-0.01043324861680084
-0.0008932150008821192,-0.010238496535024302
-0.0008731032280552497,-0.010043627394502498
-0.0008554117924897727,-0.009848641195235432
-0.0008308134402373078,-0.00965398904652153
-0.0008036136136248119,-0.00945946271718383
-0.0007738123126522849,-0.00926506220722233
-0.0007435762424248799,-0.009070682724720214
-0.0007093444896505782,-0.008876496491974186
-0.00067111705432938,-0.008682503508984245
-0.0006254027513189428,-0.008488872625670094
-0.0005722015806192665,-0.008295603842031736
-0.0005087384089307915,-0.008102831376397822
-0.0004469665461424166,-0.007909977111214377
-0.00038688599225414187,-0.007717041046481395
-0.00034260638310129273,-0.007523340774712388
-0.0003075186024858089,-0.007329195943446472
-0.00028133824980325513,-0.00713462030761708
-0.0002708942939988939,-0.0069392835865856725
-0.0002692795862147578,-0.006743519842134281
-0.0002746664161864344,-0.006547417470815596
-0.00028511052510068677,-0.006351070506011158
-0.00030081756550162804,-0.0061544690014092825
-0.0003175408537867732,-0.005957818346342261
-0.00033316031551018584,-0.005761221077451772
-0.0003476759506718662,-0.005564677194737818
-0.00036083731460976253,-0.005368198810866828
-0.0003726444073238749,-0.005171785925838801
-0.00038340977396623336,-0.00497542342351934
-0.00039313341453683774,-0.004779111303908441
-0.00040043807484780046,-0.004582916177411902
-0.000407151465163534,-0.0043867496474770335
-0.00041325520336441793,-0.004190612603148468
