step,x,y,psi,KI,KII,G,Gc,score,kIIratio,abs_dth,cap_deg,kink_n,ds,mode
0,0.00020352019958783628,0.0007573718075973559,1.0433200973568308,,,3.0331036825743456,0.8198467179993819,2.213256964574964,1.0518385017187049,0.5274762294380657,76.44429146069669,133,0.00040432800000014406,ENERGY
1,0.0003469924214165994,0.001131764756169864,1.2048447855797555,,,1.4663042786078093e-05,0.9242116202761291,-0.924196957233343,0.6839292329478208,0.16152468822292487,76.21828014751718,133,0.0004009418391454034,PHYS
2,0.0004111466747292364,0.0015238976164272998,1.4086296369262916,,,4.513528443091909e-05,0.9973474608139998,-0.9973023255295689,0.11570789089206684,0.20378485134653612,76.21828014751718,133,0.0003973461316179883,PHYS
3,0.0004380899321592081,0.0019167693289142609,1.5023232476079205,,,3.305851413182488e-05,0.9997334856183002,-0.9997004271041684,0.2269010594617627,0.09369361068162885,76.21828014751718,133,0.00039379451696712974,PHYS
4,0.0004470566317204215,0.0023069705508750185,1.5478206895571134,,,0.0009245171024799253,0.9999294552061825,-0.9990049381037026,0.013994852226889168,0.04549744194919292,76.21828014751718,133,0.00039030423431047923,PHYS
5,0.00044609155014170126,0.002693820356717031,1.573291040665893,,,0.002204914326409597,0.9999709726421584,-0.9977660583157488,0.005155026177342135,0.02547035110877971,74.22081714638045,131,0.0003868510096438371,PHYS
6,0.00044060963312608667,0.003077206608070638,1.5850940316431288,,,0.0021793965297772135,0.99998337707917,-0.9978039805493928,0.018054098108891185,0.011802990977235694,74.22081714638045,131,0.0003834254414369723,PHYS
7,0.0004327533211884896,0.003457148073497425,1.5914710707751407,,,0.001698813682579958,0.9999896397281188,-0.9982908260455389,0.02568026270590786,0.00637703913201193,74.22081714638045,131,0.00038002268193874304,PHYS
8,0.00042432756148800686,0.00383369666427141,1.5931688812932823,,,0.0018427207358293562,0.999993049623366,-0.9981503288875366,0.022070227584464856,0.0016978105181415515,74.22081714638045,131,0.00037664284758960257,PHYS
9,0.0004170922808945954,0.004206912563969543,1.5901802126201616,,,0.0019544275982412936,0.9999947917498344,-0.9980403641515931,0.0622098966214561,0.0029886686731206424,68.15801386786333,123,0.0003732860258203516,PHYS
10,0.00041031677786623386,0.004576802669798578,1.589111889358712,,,0.0017515226324279817,0.9999967013282531,-0.9982451786958252,0.08533963088706369,0.0010683232614496774,68.15801386786333,123,0.0003699521561384688,PHYS
11,0.0003904500778341374,0.004942907604996401,1.625008198989799,,,0.0009203835450728902,0.9999992407090689,-0.999078857163996,0.013862420443237954,0.03589630963108714,68.15801386786333,123,0.0003666435726238322,PHYS
12,0.0003637664400416749,0.005305301810922878,1.644295215397383,,,0.0008326853385527397,0.9999997546836107,-0.999167069345058,0.006612896047954579,0.019287016407584012,68.15801386786333,123,0.00036337525647038875,PHYS
13,0.0003414753290132741,0.005664751462809309,1.6327315683823986,,,0.00024124019668040649,0.999999802806065,-0.9997585626093847,0.04991570544611334,0.011563647014984468,62.33689616887082,115,0.00036014017530977777,PHYS
14,0.0003187130010810952,0.006020949598062995,1.6346131096717658,,,1.8250098543263284e-06,0.9999998907353488,-0.9999980657254944,3.2176079721174653,0.001881541289367128,62.33689616887082,115,0.0003569246911199833,PHYS
15,0.0002874972358524613,0.006373305160592315,1.6591573050278043,,,0.000833055685331594,0.9999999756424207,-0.9991669199570892,0.04109471547305888,0.02454419535603858,62.33689616887082,115,0.00035373558832009353,PHYS
16,0.00024982606878387506,0.006721857262967311,1.6784574381636252,,,0.0015053063083763625,0.9999999919010032,-0.9984946855926269,0.016445793724446243,0.019300133135820907,62.33689616887082,115,0.00035058192323384114,PHYS
17,0.0002045735682976107,0.007066359391259445,1.7014047885925452,,,0.0021739392583010825,0.9999999983077968,-0.9978260590494957,0.0736052541207464,0.022947350428919933,61.358964570635344,115,0.0003474615161396576,PHYS
18,0.0002103263953459497,0.0074106874571390905,1.5540904801565292,,,0.0019449423682719909,0.9999999328900758,-0.9980549905218038,0.12631786955835814,0.147314308436016,61.358964570635344,115,0.00034437611992045185,PHYS
19,0.00029812123818118787,0.007740478339871794,1.3106169003637262,,,0.0018364196143204586,0.9999905990614127,-0.9981541794470923,0.5102417250657489,0.24347357979280293,61.358964570635344,115,0.0003412769560958957,PHYS
20,0.00042794775023374007,0.00805285819180177,1.1769104808235022,,,0.002146146761076657,0.9999729172468442,-0.9978267704857676,0.8164459689384522,0.133706419540224,61.358964570635344,115,0.00033828404503246187,PHYS
21,0.0005914880620743184,0.008345710527240452,1.0614967517318805,,,3.047400211694566,0.9999572600003226,2.0474429516942436,1.090221796478463,0.11541372909162262,61.71871603161813,115,0.0003354220087722389,ENERGY
22,0.0007537013121434581,0.008636186487492715,1.06149675173188,,,2.2414562409111234,0.9999707553439745,1.2414854855671489,1.112127964073683,0.0,61.742750335759176,115,0.00033270019835050796,ENERGY
23,0.0009145877427537096,0.00892428650646868,1.061496751731881,,,1.7905602351273053,0.9999847944031615,0.7905754407241439,1.1317171782557038,0.0,61.81589991264278,115,0.0003299788849130473,ENERGY
24,0.0009057914825469687,0.009251429009675835,1.5976780105244757,,,0.00278420427296694,0.999999995866729,-0.9972157915937621,0.025510930248059865,0.536181258792594,61.982902703450776,115,0.00032726073946972147,PHYS
25,0.0007965143332553344,0.009556804677380765,1.9144428246854481,,,0.0036799702765645268,0.9999999999999329,-0.9963200297233684,0.4008715788001026,0.31676481416097246,61.982902703450776,115,0.0003243390105792666,PHYS
26,0.0007183548270568109,0.009868855786430635,1.8162174896664807,,,0.004554606032974358,0.9999999999997866,-0.9954453939668123,0.2961570144211537,0.09822533501896746,61.982902703450776,115,0.0003216905392896267,PHYS
27,0.0007602545497109496,0.010185036941164946,1.439045883361401,,,0.007164100778818141,0.9999999927625748,-0.9928358919837567,0.21468060412202766,0.3771716063050792,61.982902703450776,115,0.00031894530779996716,PHYS
28,0.0009180824266064091,0.010458892210530304,1.0479716721742234,,,137.83043200094264,0.9999997851439104,136.83043221579874,1.0018525858891714,0.391074211187178,62.739324976812796,115,0.000316079653385822,ENERGY
29,0.0010231661666049703,0.010754264318880232,1.2289928611000844,,,0.005139188859120847,0.9999997139687695,-0.9948605251096487,0.6026951861938559,0.18102118892586194,62.843827038689255,117,0.0003135080139377094,PHYS
30,0.001108418834274757,0.011053116804620434,1.2929105060313466,,,0.016796711806253826,0.9999998436324545,-0.9832031318262007,0.4521119125608858,0.06391764493126217,62.843827038689255,117,0.00031077455748164656,PHYS
31,0.0011519205225310222,0.011358052498530693,1.4290938847158134,,,0.04027385332991004,0.999999995888488,-0.9597261425585779,0.15166332210041494,0.13618337868446773,62.843827038689255,117,0.0003080230093705271,PHYS
32,0.0012133924358382544,0.011657051982770289,1.3680296351677415,,,0.012462407750975584,0.9999999880909736,-0.987537580339998,0.35033420881593785,0.06106424954807199,62.843827038689255,117,0.000305253153466424,PHYS
33,0.0013568437396156378,0.011923397420406783,1.076754460709088,,,4.504003945885084,0.999999807847608,3.504004138037476,0.9560242861905027,0.29127517445865314,63.417585058986816,117,0.0003025196996977339,ENERGY
34,0.0015042152288159427,0.012184701356926925,1.0572795443071434,,,29.05859564249566,0.9999999310855417,28.05859571141012,0.9577166201642925,0.019474916401943654,63.60233942348421,117,0.00029999683843340416,ENERGY
35,0.0015515200220291158,0.012478421643837232,1.411113655233085,,,0.0010596485564704407,0.999999998827671,-0.9989403502712005,0.8221353400155252,0.3538341109259422,63.783407586151206,117,0.000297505210716744,PHYS
36,0.0015154987160067078,0.012771042325833454,1.6932791070371938,,,0.0029025427854168884,0.9999999999995991,-0.9970974572141822,0.2235333549441315,0.2821654518041088,63.783407586151206,117,0.0002948294388616822,PHYS
37,0.0014246484959321716,0.013048816943054367,1.8868943731626686,,,0.0025328235367562224,0.9999999999999991,-0.9974671764632429,0.12692820116441791,0.19361526612547486,63.783407586151206,117,0.0002922541709878858,PHYS
38,0.0013590228734929384,0.013331153113581316,1.7991788789347885,,,0.0006231606104903038,0.9999999999999211,-0.9993768393894308,10.856753610553865,0.08771549422788016,63.783407586151206,117,0.0002898627873811315,PHYS
39,0.0013132024514720337,0.013614874768618454,1.7309116564812221,,,0.0008586870147486764,0.9999999999984271,-0.9991413129836785,1.1768610735648783,0.06826722245356587,64.73389203123747,119,0.00028739778811115923,PHYS
