x_m,y_m
3.2224808596485364e-05,9.470580843295857e-05
8.67636857208489e-05,0.00028534206512946666
0.00014057164140511007,0.00047606863955223616
0.00019369816577120586,0.0006668794163583051
0.0002535831091985218,0.0008568550759968465
0.0003201921911027508,0.0010459998544147897
0.0003935254114838931,0.0012343137516121364
0.0004742010000250457,0.0014217203748382778
0.0005622189567262089,0.0016082197240932157
0.0006492601371556007,0.00179483977060383
0.0007353245413132209,0.0019815805143701174
0.0008157033230712426,0.0021690238131024365
0.0008957929399600686,0.0023565028430530084
0.0009755504108685765,0.0025440229152662412
0.0010549262456748295,0.0027315901450850988
0.001133967408974711,0.0029191987292381486
0.0012127081813525277,0.003106844431778457
0.0012962667113685833,0.0032938948187462573
0.0013793852557279099,0.0034809995733956225
0.0014620638144305078,0.0036681586957265522
0.0015423508972277893,0.003855613325418919
0.001620246504119754,0.00404336346247272
0.0016938150785091653,0.004231648277695277
0.0017630566203960239,0.004420467771086589
0.0018233790614634174,0.004610389370480172
0.0018747824017113467,0.004801413075876027
0.001905169205205717,0.004995033730423141
0.001920876612603011,0.0051904682730376465
0.0019167864753429256,0.0053883491376793165
0.0018896561942294454,0.005589077002410797
0.00185090478877897,0.005791240853924378
0.0018026106628694495,0.00599458387021127
0.0017420889921566877,0.006199437806802063
0.0016774823551533188,0.006404796510180351
0.0016087907518593423,0.006610659980346132
0.001541444161577388,0.006816357251368779
0.001475442584307457,0.0070218883232482975
0.001421000288077753,0.007225991050132705
0.001374269495132617,0.007429140890147855
0.0013352502054720483,0.0076313378432937415
0.0013114107685390872,0.007831659068477437
0.001291332164817333,0.00803151557900665
0.001266832923511111,0.00823191833419822
0.0012446638963162719,0.008432033151960821
0.0012186613713549448,0.008632621663314698
0.0011853466400111163,0.008834113721641203
0.0011546869410197465,0.009035277705742395
0.001126682274380836,0.009236113615618267
0.0011110767607048614,0.009435417400094934
0.0011006198080772596,0.009634084992633726
0.0010953114164980293,0.00983211639323464
0.001095172980266242,0.010029508958269585
0.001096137016229542,0.010226765294188152
0.001106384995183603,0.010422874441673493
0.0011220619689219756,0.010618312744882126
0.0011431679374446604,0.010813080203814057
0.0011715876759763309,0.011006943922560816
0.001198377869683454,0.011201008999176315
0.001223538518566031,0.011395275433660559
0.001237446215648257,0.011590932360972889
0.0012465573484104159,0.011787181985064234
0.0012508719168525084,0.0119840243059346
0.001249886275576887,0.01218152155750498
0.0012493817889307483,0.012378959354269779
0.0012493584569140933,0.012576337696228995
0.0012480350570041314,0.012773876683600523
0.001247718749537604,0.012971291227639792
0.0012520230273222771,0.01316813482009521
0.0012591290365821265,0.013364632211163513
0.0012725446843228883,0.013560349939507655
0.0012921736713842266,0.013755299904520266
0.0013163208392995992,0.013949691571747112
0.0013476335265397985,0.014143197817672285
0.0013875912513373284,0.01433563582275405
0.0014317925729960058,0.01452754945955402
0.0014802374915158303,0.014718938728072192
0.0015367610711362672,0.014909329741153008
0.0015992596426677953,0.015098982442762523
0.001663561416929384,0.01528841232812718
0.0017296663939210333,0.015477619397246971
0.0017967226606871052,0.0156667089183996
0.0018660134452489934,0.01585552232702421
0.0019370351895113397,0.016044121846254106
0.0020047531609950916,0.01623312960257911
0.0020693362363542024,0.016422524728427722
0.002135958230892546,0.01661166791127097
0.0022049094143686138,0.016800523283362817
0.0022741835393899766,0.01698933875055588
0.002339733769775341,0.01717861436801669
0.0024037123352893116,0.017368084191297498
0.0024622155105756293,0.017558230591798018
0.0025059985909608533,0.01775019590939263
0.0025314340613524712,0.017944428385023754
0.0025411143356841477,0.01814060768203252
0.0025413317711535603,0.018337956273090057
0.0025365533108871094,0.018535922191699854
0.002527083925826687,0.018734467753535614
0.002511165380723079,0.018933810218348144
0.002488539002106835,0.01913398154962672
0.0024570932383066683,0.019335242665351547
0.0024142691668518875,0.01953790976374387
0.0023655866701621318,0.019741300769819937
0.0023202491752637514,0.019944278444257932
0.002282825221413475,0.020146278266638316
0.002250507757425885,0.020347647095688527
0.0022181856248903063,0.020549016501616935
0.002181589671715833,0.020750914010486888
0.002145699042799437,0.020952724364596057
0.002122357348609983,0.02115298408523167
0.0021004732933749062,0.02135306368988101
0.002078649986333394,0.021553135788061912
0.002069187402187255,0.021751680509529497
0.002062083202986858,0.021949933812584286
0.0020594836014595263,0.022147630496285417
0.002065595214389062,0.022344250761866122
0.00208372719473778,0.02253938570741846
0.0021209626720111994,0.022732160092298677
0.0021818296404782765,0.02292201440610734
0.002253958527978964,0.023110477119034335
0.0023782975809750013,0.02329248838153637
0.0025585334052152975,0.02346759265101938
0.0027235271985505153,0.023644580331631762
0.0028623259365965488,0.023824804855088328
0.003004842575905278,0.024004569968859947
0.003147113566674696,0.024184365436670064
0.0032875834165455855,0.024364383465950823
0.0034244585472310587,0.024544845683684088
0.0035733888001124947,0.024723818286847544
0.0037284364177324466,0.024902034985964962
0.0038157100109940554,0.025088626313932914
