order,x_m,y_m
0,-0.00014389671361503373,-0.024781690140845063
1,-0.00015395707578806861,-0.02406338028169014
2,-0.0003890600010318368,-0.02334507042253521
3,-0.00080577825929939,-0.022626760563380283
4,-0.0013606846205437791,-0.021908450704225355
5,-0.002010351854718056,-0.021190140845070427
6,-0.0027113527317752725,-0.0204718309859155
7,-0.003420260021668495,-0.019753521126760685
8,-0.004039111592632746,-0.019035211267605753
9,-0.004593607800650084,-0.01831690140845082
10,-0.005057746478873272,-0.017598591549295883
11,-0.005217659804983781,-0.01688028169014095
12,-0.005204008667388982,-0.016161971830986013
13,-0.005054496208017367,-0.015443661971831082
14,-0.004769122426868936,-0.014725352112676149
15,-0.0043608884073673086,-0.014007042253521215
16,-0.0038557963163597217,-0.01328873239436628
17,-0.003242145178764918,-0.012570422535211345
18,-0.0026141928494041343,-0.011852112676056412
19,-0.001973239436619732,-0.011133802816901479
20,-0.0014707475622968685,-0.010415492957746544
21,-0.0010150595882990328,-0.00969718309859161
22,-0.0006094257854821288,-0.008978873239436677
23,-0.00025059588299025225,-0.008260563380281742
24,7.118093174431107e-05,-0.007542253521126809
25,0.0003721560130010845,-0.006823943661971875
26,0.0004761646803900345,-0.006105633802816941
27,0.0005008667388949103,-0.0053873239436620065
28,0.00046901408450704445,-0.004669014084507072
29,0.00040985915492957936,-0.003950704225352138
30,0.00035915492957746626,-0.0032323943661972045
31,0.00035915492957746626,-0.0025140845070422703
32,0.00040985915492957936,-0.0017957746478873366
33,0.0003676056338028184,-0.0010774647887324027
34,0.00038255687973997996,-0.0003591549295774684
35,0.00041245937161430286,0.00035915492957746533
36,0.0003201516793066099,0.0010774647887323993
37,0.00016088840736728038,0.0017957746478873334
38,-1.6576381365115155e-05,0.0025140845070422677
39,-6.858071505959019e-05,0.003232394366197202
40,-9.458288190682774e-05,0.0039507042253521365
41,-9.458288190682781e-05,0.00466901408450707
42,-6.858071505959042e-05,0.005387323943662004
43,-1.6576381365115535e-05,0.006105633802816937
44,6.14301191765968e-05,0.006823943661971871
45,0.00016543878656554667,0.007542253521126805
46,0.00029544962080173406,0.008260563380281739
47,0.00035200433369447553,0.008978873239436674
48,0.0004787648970747583,0.009697183098591607
49,0.0005255687973997857,0.010415492957746542
50,0.00043716143011917865,0.011133802816901473
51,0.0003507042253521141,0.011852112676056408
52,0.0003084507042253533,0.012570422535211343
53,0.00035915492957746626,0.013288732394366278
54,0.00035915492957746626,0.01400704225352121
55,0.00035915492957746626,0.014725352112676145
56,0.00035915492957746626,0.015443661971831078
57,0.00035915492957746626,0.016161971830986013
58,0.00035915492957746626,0.01688028169014095
59,0.00035915492957746626,0.01759859154929588
60,0.00035915492957746626,0.018316901408450815
61,0.00035915492957746626,0.01903521126760575
62,0.00035915492957746626,0.01975352112676068
63,0.00035915492957746403,0.020471830985915495
64,0.0003591549295774641,0.021190140845070427
65,0.0003591549295774641,0.021908450704225355
66,0.00035915492957746414,0.02262676056338029
67,0.00035915492957746425,0.023345070422535218
68,0.00035915492957746436,0.024063380281690153
69,0.0003591549295774645,0.024781690140845084
