order,x_m,y_m
0,0.00028169014084507,-0.024781690140845063
1,-0.0001212273641851115,-0.02406338028169014
2,-0.0004404503946757478,-0.02334507042253521
3,-0.0006851880513852357,-0.022626760563380283
4,-0.0008646494350719714,-0.021908450704225355
5,-0.0009880436464943516,-0.021190140845070427
6,-0.0010645797864107733,-0.0204718309859155
7,-0.00110346695557964,-0.019753521126760685
8,-0.001109317443120268,-0.019035211267605753
9,-0.0011366197183098673,-0.01831690140845082
10,-0.001128169014084515,-0.017598591549295883
11,-0.0010774647887324023,-0.01688028169014095
12,-0.0010774647887324023,-0.016161971830986013
13,-0.0010774647887324023,-0.015443661971831082
14,-0.0010774647887324023,-0.014725352112676149
15,-0.0010774647887324023,-0.014007042253521215
16,-0.0010774647887324023,-0.01328873239436628
17,-0.0010774647887324023,-0.012570422535211345
18,-0.0010774647887324023,-0.011852112676056412
19,-0.0010774647887324023,-0.011133802816901479
20,-0.0010774647887324023,-0.010415492957746544
21,-0.0010774647887324023,-0.00969718309859161
22,-0.0010774647887324023,-0.008978873239436677
23,-0.0010774647887324023,-0.008260563380281742
24,-0.0010774647887324023,-0.007542253521126809
25,-0.0010774647887324023,-0.006823943661971875
26,-0.0010774647887324023,-0.006105633802816941
27,-0.001128169014084515,-0.0053873239436620065
28,-0.0011873239436619805,-0.004669014084507072
29,-0.0012191765980498462,-0.003950704225352138
30,-0.0011437703141928576,-0.0032323943661972045
31,-0.0009806067172264427,-0.0025140845070422703
32,-0.0007491874322860297,-0.0017957746478873366
33,-0.0004690140845070465,-0.0010774647887324027
34,-0.00021029252437703447,-0.0003591549295774684
35,4.972914409533968e-05,0.00035915492957746533
36,0.000327302275189599,0.0010774647887323993
37,0.0006828819068255708,0.0017957746478873334
38,0.001026760563380286,0.0025140845070422677
39,0.0013621885157096493,0.003232394366197202
40,0.0017366197183098684,0.0039507042253521365
41,0.0020980498374864693,0.00466901408450707
42,0.0024939328277356586,0.005387323943662004
43,0.002927518959913343,0.006105633802816937
44,0.0034085590465872347,0.006823943661971871
45,0.0038538461538461756,0.007542253521126805
46,0.004230877573131118,0.008260563380281739
47,0.004507150595883015,0.008978873239436674
48,0.004650162513542821,0.009697183098591607
49,0.004726868905742171,0.010415492957746542
50,0.004760021668472399,0.011133802816901473
51,0.004778873239436646,0.011852112676056408
52,0.00471971830985918,0.012570422535211343
53,0.004669014084507068,0.013288732394366278
54,0.004669014084507068,0.01400704225352121
55,0.004669014084507068,0.014725352112676145
56,0.004669014084507068,0.015443661971831078
57,0.004669014084507068,0.016161971830986013
58,0.004669014084507068,0.01688028169014095
59,0.004669014084507068,0.01759859154929588
60,0.004669014084507068,0.018316901408450815
61,0.004669014084507068,0.01903521126760575
62,0.004669014084507068,0.01975352112676068
63,0.00466901408450704,0.020471830985915495
64,0.00466901408450704,0.021190140845070427
65,0.004669014084507039,0.021908450704225355
66,0.004669014084507039,0.02262676056338029
67,0.0046690140845070385,0.023345070422535218
68,0.004669014084507038,0.024063380281690153
69,0.004669014084507037,0.024781690140845084
